mapping_id,tourist_place_id,business_id,business_type,distance_km,estimated_travel_time_minutes,relationship_type,priority
MAP003690,DEST06675,BUS003690,restaurant,0.57,6,very_near,5
MAP003691,DEST06675,BUS003691,homestay,1.1,5,nearby,5
MAP003692,DEST06675,BUS003692,dhaba,1.21,5,nearby,5
MAP003693,DEST06675,BUS003693,hotel,2.11,8,nearby,5
MAP003694,DEST06675,BUS003694,cafe,3.0,12,nearby,5
MAP003695,DEST06675,BUS003695,guest_house,3.92,15,close,5
MAP003696,DEST06675,BUS003696,homestay,5.34,15,surrounding,5
MAP003697,DEST06676,BUS003697,hotel,0.49,5,very_near,5
MAP003698,DEST06676,BUS003698,restaurant,0.57,6,very_near,5
MAP003699,DEST06676,BUS003699,homestay,1.1,5,nearby,5
MAP003700,DEST06676,BUS003700,dhaba,1.21,5,nearby,5
MAP003701,DEST06676,BUS003701,hotel,2.11,8,nearby,5
MAP003702,DEST06676,BUS003702,cafe,3.0,12,nearby,5
MAP003703,DEST06676,BUS003703,guest_house,3.92,15,close,5
MAP003704,DEST06676,BUS003704,homestay,5.33,15,surrounding,5
MAP003705,DEST06677,BUS003705,hotel,0.49,5,very_near,5
MAP003706,DEST06677,BUS003706,restaurant,0.57,6,very_near,5
MAP003707,DEST06677,BUS003707,homestay,1.1,5,nearby,5
MAP003708,DEST06677,BUS003708,dhaba,1.21,5,nearby,5
MAP003709,DEST06677,BUS003709,hotel,2.11,8,nearby,5
MAP003710,DEST06677,BUS003710,cafe,3.0,12,nearby,5
MAP003711,DEST06677,BUS003711,guest_house,3.92,15,close,5
MAP003712,DEST06677,BUS003712,homestay,5.33,15,surrounding,5
MAP003713,DEST06678,BUS003713,hotel,0.49,5,very_near,5
MAP003714,DEST06678,BUS003714,restaurant,0.57,6,very_near,5
MAP003715,DEST06678,BUS003715,homestay,1.1,5,nearby,5
MAP003716,DEST06678,BUS003716,dhaba,1.21,5,nearby,5
MAP003717,DEST06678,BUS003717,hotel,2.11,8,nearby,5
MAP003718,DEST06678,BUS003718,cafe,3.0,12,nearby,5
MAP003719,DEST06678,BUS003719,guest_house,3.92,15,close,5
MAP003720,DEST06678,BUS003720,homestay,5.33,15,surrounding,5
MAP003721,DEST06679,BUS003721,hotel,0.49,5,very_near,5
MAP003722,DEST06679,BUS003722,restaurant,0.57,6,very_near,5
MAP003723,DEST06679,BUS003723,homestay,1.1,5,nearby,5
MAP003724,DEST06679,BUS003724,dhaba,1.21,5,nearby,5
MAP003725,DEST06679,BUS003725,hotel,2.11,8,nearby,5
MAP003726,DEST06679,BUS003726,cafe,3.0,12,nearby,5
MAP003727,DEST06679,BUS003727,guest_house,3.92,15,close,5
MAP003728,DEST06679,BUS003728,homestay,5.33,15,surrounding,5
MAP003729,DEST06680,BUS003729,hotel,0.49,5,very_near,5
MAP003730,DEST06680,BUS003730,restaurant,0.57,6,very_near,5
MAP003731,DEST06680,BUS003731,homestay,1.1,5,nearby,5
MAP003732,DEST06680,BUS003732,dhaba,1.21,5,nearby,5
MAP003733,DEST06680,BUS003733,hotel,2.11,8,nearby,5
MAP003734,DEST06680,BUS003734,cafe,3.0,12,nearby,5
MAP003735,DEST06680,BUS003735,guest_house,3.92,15,close,5
MAP003736,DEST06680,BUS003736,homestay,5.33,15,surrounding,5
MAP003737,DEST06681,BUS003737,hotel,0.49,5,very_near,5
MAP003738,DEST06681,BUS003738,restaurant,0.57,6,very_near,5
MAP003739,DEST06681,BUS003739,homestay,1.1,5,nearby,5
MAP003740,DEST06681,BUS003740,dhaba,1.21,5,nearby,5
MAP003741,DEST06681,BUS003741,hotel,2.1,8,nearby,5
MAP003742,DEST06681,BUS003742,cafe,3.0,12,nearby,5
MAP003743,DEST06681,BUS003743,guest_house,3.91,15,close,5
MAP003744,DEST06681,BUS003744,homestay,5.32,15,surrounding,5
MAP003745,DEST06682,BUS003745,hotel,0.49,5,very_near,5
MAP003746,DEST06682,BUS003746,restaurant,0.57,6,very_near,5
MAP003747,DEST06682,BUS003747,homestay,1.1,5,nearby,5
MAP003748,DEST06682,BUS003748,dhaba,1.21,5,nearby,5
MAP003749,DEST06682,BUS003749,hotel,2.1,8,nearby,5
MAP003750,DEST06682,BUS003750,cafe,2.99,11,nearby,5
MAP003751,DEST06682,BUS003751,guest_house,3.91,15,close,5
MAP003752,DEST06682,BUS003752,homestay,5.32,15,surrounding,5
MAP003753,DEST06683,BUS003753,hotel,0.49,5,very_near,5
MAP003754,DEST06683,BUS003754,restaurant,0.57,6,very_near,5
MAP003755,DEST06683,BUS003755,homestay,1.1,5,nearby,5
MAP003756,DEST06683,BUS003756,dhaba,1.21,5,nearby,5
MAP003757,DEST06683,BUS003757,hotel,2.1,8,nearby,5
MAP003758,DEST06683,BUS003758,cafe,3.0,12,nearby,5
MAP003759,DEST06683,BUS003759,guest_house,3.91,15,close,5
MAP003760,DEST06683,BUS003760,homestay,5.32,15,surrounding,5
MAP003761,DEST06684,BUS003761,hotel,0.49,5,very_near,5
MAP003762,DEST06684,BUS003762,restaurant,0.57,6,very_near,5
MAP003763,DEST06684,BUS003763,homestay,1.1,5,nearby,5
MAP003764,DEST06684,BUS003764,dhaba,1.21,5,nearby,5
MAP003765,DEST06684,BUS003765,hotel,2.1,8,nearby,5
MAP003766,DEST06684,BUS003766,cafe,3.0,12,nearby,5
MAP003767,DEST06684,BUS003767,guest_house,3.92,15,close,5
MAP003768,DEST06684,BUS003768,homestay,5.33,15,surrounding,5
MAP003769,DEST06685,BUS003769,hotel,0.49,5,very_near,5
MAP003770,DEST06685,BUS003770,restaurant,0.57,6,very_near,5
MAP003771,DEST06685,BUS003771,homestay,1.1,5,nearby,5
MAP003772,DEST06685,BUS003772,dhaba,1.21,5,nearby,5
MAP003773,DEST06685,BUS003773,hotel,2.1,8,nearby,5
MAP003774,DEST06685,BUS003774,cafe,2.99,11,nearby,5
MAP003775,DEST06685,BUS003775,guest_house,3.91,15,close,5
MAP003776,DEST06685,BUS003776,homestay,5.32,15,surrounding,5
MAP003777,DEST06686,BUS003777,hotel,0.49,5,very_near,5
MAP003778,DEST06686,BUS003778,restaurant,0.57,6,very_near,5
MAP003779,DEST06686,BUS003779,homestay,1.1,5,nearby,5
MAP003780,DEST06686,BUS003780,dhaba,1.2,5,nearby,5
MAP003781,DEST06686,BUS003781,hotel,2.1,8,nearby,5
MAP003782,DEST06686,BUS003782,cafe,2.99,11,nearby,5
MAP003783,DEST06686,BUS003783,guest_house,3.9,15,close,5
MAP003784,DEST06686,BUS003784,homestay,5.3,15,surrounding,5
MAP003785,DEST06687,BUS003785,hotel,0.49,5,very_near,5
MAP003786,DEST06687,BUS003786,restaurant,0.57,6,very_near,5
MAP003787,DEST06687,BUS003787,homestay,1.1,5,nearby,5
MAP003788,DEST06687,BUS003788,dhaba,1.21,5,nearby,5
MAP003789,DEST06687,BUS003789,hotel,2.1,8,nearby,5
MAP003790,DEST06687,BUS003790,cafe,3.0,12,nearby,5
MAP003791,DEST06687,BUS003791,guest_house,3.91,15,close,5
MAP003792,DEST06687,BUS003792,homestay,5.32,15,surrounding,5
MAP003793,DEST06688,BUS003793,hotel,0.49,5,very_near,5
MAP003794,DEST06688,BUS003794,restaurant,0.57,6,very_near,5
MAP003795,DEST06688,BUS003795,homestay,1.1,5,nearby,5
MAP003796,DEST06688,BUS003796,dhaba,1.21,5,nearby,5
MAP003797,DEST06688,BUS003797,hotel,2.1,8,nearby,5
MAP003798,DEST06688,BUS003798,cafe,3.0,12,nearby,5
MAP003799,DEST06688,BUS003799,guest_house,3.91,15,close,5
MAP003800,DEST06688,BUS003800,homestay,5.32,15,surrounding,5
MAP003801,DEST06888,BUS003801,hotel,0.47,5,very_near,5
MAP003802,DEST06888,BUS003802,restaurant,0.55,6,very_near,5
MAP003803,DEST06888,BUS003803,homestay,1.06,5,nearby,5
MAP003804,DEST06888,BUS003804,dhaba,1.17,5,nearby,5
MAP003805,DEST06888,BUS003805,hotel,2.04,8,nearby,5
MAP003806,DEST06888,BUS003806,cafe,2.89,11,nearby,5
MAP003807,DEST06888,BUS003807,guest_house,3.79,15,close,5
MAP003808,DEST06888,BUS003808,homestay,5.14,15,surrounding,5
MAP003809,DEST06889,BUS003809,hotel,0.47,5,very_near,5
MAP003810,DEST06889,BUS003810,restaurant,0.55,6,very_near,5
MAP003811,DEST06889,BUS003811,homestay,1.06,5,nearby,5
MAP003812,DEST06889,BUS003812,dhaba,1.17,5,nearby,5
MAP003813,DEST06889,BUS003813,hotel,2.04,8,nearby,5
MAP003814,DEST06889,BUS003814,cafe,2.89,11,nearby,5
MAP003815,DEST06889,BUS003815,guest_house,3.79,15,close,5
MAP003816,DEST06889,BUS003816,homestay,5.14,15,surrounding,5
MAP003817,DEST06890,BUS003817,hotel,0.47,5,very_near,5
MAP003818,DEST06890,BUS003818,restaurant,0.55,6,very_near,5
MAP003819,DEST06890,BUS003819,homestay,1.06,5,nearby,5
MAP003820,DEST06890,BUS003820,dhaba,1.17,5,nearby,5
MAP003821,DEST06890,BUS003821,hotel,2.04,8,nearby,5
MAP003822,DEST06890,BUS003822,cafe,2.89,11,nearby,5
MAP003823,DEST06890,BUS003823,guest_house,3.79,15,close,5
MAP003824,DEST06890,BUS003824,homestay,5.15,15,surrounding,5
MAP003825,DEST06891,BUS003825,hotel,0.47,5,very_near,5
MAP003826,DEST06891,BUS003826,restaurant,0.55,6,very_near,5
MAP003827,DEST06891,BUS003827,homestay,1.06,5,nearby,5
MAP003828,DEST06891,BUS003828,dhaba,1.17,5,nearby,5
MAP003829,DEST06891,BUS003829,hotel,2.04,8,nearby,5
MAP003830,DEST06891,BUS003830,cafe,2.89,11,nearby,5
MAP003831,DEST06891,BUS003831,guest_house,3.79,15,close,5
MAP003832,DEST06891,BUS003832,homestay,5.14,15,surrounding,5
MAP003833,DEST06892,BUS003833,hotel,0.47,5,very_near,5
MAP003834,DEST06892,BUS003834,restaurant,0.55,6,very_near,5
MAP003835,DEST06892,BUS003835,homestay,1.06,5,nearby,5
MAP003836,DEST06892,BUS003836,dhaba,1.17,5,nearby,5
MAP003837,DEST06892,BUS003837,hotel,2.04,8,nearby,5
MAP003838,DEST06892,BUS003838,cafe,2.89,11,nearby,5
MAP003839,DEST06892,BUS003839,guest_house,3.79,15,close,5
MAP003840,DEST06892,BUS003840,homestay,5.15,15,surrounding,5
MAP003841,DEST06893,BUS003841,hotel,0.47,5,very_near,5
MAP003842,DEST06893,BUS003842,restaurant,0.55,6,very_near,5
MAP003843,DEST06893,BUS003843,homestay,1.06,5,nearby,5
MAP003844,DEST06893,BUS003844,dhaba,1.17,5,nearby,5
MAP003845,DEST06893,BUS003845,hotel,2.04,8,nearby,5
MAP003846,DEST06893,BUS003846,cafe,2.89,11,nearby,5
MAP003847,DEST06893,BUS003847,guest_house,3.79,15,close,5
MAP003848,DEST06893,BUS003848,homestay,5.15,15,surrounding,5
MAP003849,DEST06894,BUS003849,hotel,0.47,5,very_near,5
MAP003850,DEST06894,BUS003850,restaurant,0.55,6,very_near,5
MAP003851,DEST06894,BUS003851,homestay,1.06,5,nearby,5
MAP003852,DEST06894,BUS003852,dhaba,1.17,5,nearby,5
MAP003853,DEST06894,BUS003853,hotel,2.04,8,nearby,5
MAP003854,DEST06894,BUS003854,cafe,2.89,11,nearby,5
MAP003855,DEST06894,BUS003855,guest_house,3.79,15,close,5
MAP003856,DEST06894,BUS003856,homestay,5.15,15,surrounding,5
MAP003857,DEST06895,BUS003857,hotel,0.47,5,very_near,5
MAP003858,DEST06895,BUS003858,restaurant,0.55,6,very_near,5
MAP003859,DEST06895,BUS003859,homestay,1.06,5,nearby,5
MAP003860,DEST06895,BUS003860,dhaba,1.17,5,nearby,5
MAP003861,DEST06895,BUS003861,hotel,2.04,8,nearby,5
MAP003862,DEST06895,BUS003862,cafe,2.89,11,nearby,5
MAP003863,DEST06895,BUS003863,guest_house,3.79,15,close,5
MAP003864,DEST06895,BUS003864,homestay,5.14,15,surrounding,5
MAP003865,DEST06896,BUS003865,hotel,0.47,5,very_near,5
MAP003866,DEST06896,BUS003866,restaurant,0.55,6,very_near,5
MAP003867,DEST06896,BUS003867,homestay,1.06,5,nearby,5
MAP003868,DEST06896,BUS003868,dhaba,1.17,5,nearby,5
MAP003869,DEST06896,BUS003869,hotel,2.04,8,nearby,5
MAP003870,DEST06896,BUS003870,cafe,2.89,11,nearby,5
MAP003871,DEST06896,BUS003871,guest_house,3.79,15,close,5
MAP003872,DEST06896,BUS003872,homestay,5.14,15,surrounding,5
MAP003873,DEST06897,BUS003873,hotel,0.47,5,very_near,5
MAP003874,DEST06897,BUS003874,restaurant,0.55,6,very_near,5
MAP003875,DEST06897,BUS003875,homestay,1.06,5,nearby,5
MAP003876,DEST06897,BUS003876,dhaba,1.17,5,nearby,5
MAP003877,DEST06897,BUS003877,hotel,2.04,8,nearby,5
MAP003878,DEST06897,BUS003878,cafe,2.89,11,nearby,5
MAP003879,DEST06897,BUS003879,guest_house,3.79,15,close,5
MAP003880,DEST06897,BUS003880,homestay,5.15,15,surrounding,5
MAP003881,DEST06898,BUS003881,hotel,0.47,5,very_near,5
MAP003882,DEST06898,BUS003882,restaurant,0.55,6,very_near,5
MAP003883,DEST06898,BUS003883,homestay,1.06,5,nearby,5
MAP003884,DEST06898,BUS003884,dhaba,1.17,5,nearby,5
MAP003885,DEST06898,BUS003885,hotel,2.04,8,nearby,5
MAP003886,DEST06898,BUS003886,cafe,2.89,11,nearby,5
MAP003887,DEST06898,BUS003887,guest_house,3.79,15,close,5
MAP003888,DEST06898,BUS003888,homestay,5.15,15,surrounding,5
MAP003889,DEST06899,BUS003889,hotel,0.47,5,very_near,5
MAP003890,DEST06899,BUS003890,restaurant,0.55,6,very_near,5
MAP003891,DEST06899,BUS003891,homestay,1.06,5,nearby,5
MAP003892,DEST06899,BUS003892,dhaba,1.17,5,nearby,5
MAP003893,DEST06899,BUS003893,hotel,2.04,8,nearby,5
MAP003894,DEST06899,BUS003894,cafe,2.89,11,nearby,5
MAP003895,DEST06899,BUS003895,guest_house,3.79,15,close,5
MAP003896,DEST06899,BUS003896,homestay,5.15,15,surrounding,5
MAP003897,DEST06900,BUS003897,hotel,0.47,5,very_near,5
MAP003898,DEST06900,BUS003898,restaurant,0.55,6,very_near,5
MAP003899,DEST06900,BUS003899,homestay,1.06,5,nearby,5
MAP003900,DEST06900,BUS003900,dhaba,1.17,5,nearby,5
MAP003901,DEST06900,BUS003901,hotel,2.04,8,nearby,5
MAP003902,DEST06900,BUS003902,cafe,2.89,11,nearby,5
MAP003903,DEST06900,BUS003903,guest_house,3.79,15,close,5
MAP003904,DEST06900,BUS003904,homestay,5.14,15,surrounding,5
MAP003905,DEST06901,BUS003905,hotel,0.47,5,very_near,5
MAP003906,DEST06901,BUS003906,restaurant,0.55,6,very_near,5
MAP003907,DEST06901,BUS003907,homestay,1.06,5,nearby,5
MAP003908,DEST06901,BUS003908,dhaba,1.17,5,nearby,5
MAP003909,DEST06901,BUS003909,hotel,2.04,8,nearby,5
MAP003910,DEST06901,BUS003910,cafe,2.89,11,nearby,5
MAP003911,DEST06901,BUS003911,guest_house,3.79,15,close,5
MAP003912,DEST06901,BUS003912,homestay,5.14,15,surrounding,5
MAP003913,DEST06902,BUS003913,hotel,0.47,5,very_near,5
MAP003914,DEST06902,BUS003914,restaurant,0.55,6,very_near,5
MAP003915,DEST06902,BUS003915,homestay,1.06,5,nearby,5
MAP003916,DEST06902,BUS003916,dhaba,1.17,5,nearby,5
MAP003917,DEST06902,BUS003917,hotel,2.04,8,nearby,5
MAP003918,DEST06902,BUS003918,cafe,2.89,11,nearby,5
MAP003919,DEST06902,BUS003919,guest_house,3.79,15,close,5
MAP003920,DEST06902,BUS003920,homestay,5.15,15,surrounding,5
MAP003921,DEST06903,BUS003921,hotel,0.47,5,very_near,5
MAP003922,DEST06903,BUS003922,restaurant,0.55,6,very_near,5
MAP003923,DEST06903,BUS003923,homestay,1.06,5,nearby,5
MAP003924,DEST06903,BUS003924,dhaba,1.17,5,nearby,5
MAP003925,DEST06903,BUS003925,hotel,2.04,8,nearby,5
MAP003926,DEST06903,BUS003926,cafe,2.89,11,nearby,5
MAP003927,DEST06903,BUS003927,guest_house,3.79,15,close,5
MAP003928,DEST06903,BUS003928,homestay,5.15,15,surrounding,5
MAP003929,DEST06904,BUS003929,hotel,0.47,5,very_near,5
MAP003930,DEST06904,BUS003930,restaurant,0.55,6,very_near,5
MAP003931,DEST06904,BUS003931,homestay,1.06,5,nearby,5
MAP003932,DEST06904,BUS003932,dhaba,1.17,5,nearby,5
MAP003933,DEST06904,BUS003933,hotel,2.04,8,nearby,5
MAP003934,DEST06904,BUS003934,cafe,2.89,11,nearby,5
MAP003935,DEST06904,BUS003935,guest_house,3.79,15,close,5
MAP003936,DEST06904,BUS003936,homestay,5.14,15,surrounding,5
MAP003937,DEST06905,BUS003937,hotel,0.47,5,very_near,5
MAP003938,DEST06905,BUS003938,restaurant,0.55,6,very_near,5
MAP003939,DEST06905,BUS003939,homestay,1.06,5,nearby,5
MAP003940,DEST06905,BUS003940,dhaba,1.17,5,nearby,5
MAP003941,DEST06905,BUS003941,hotel,2.04,8,nearby,5
MAP003942,DEST06905,BUS003942,cafe,2.9,11,nearby,5
MAP003943,DEST06905,BUS003943,guest_house,3.8,15,close,5
MAP003944,DEST06905,BUS003944,homestay,5.15,15,surrounding,5
MAP003945,DEST06906,BUS003945,hotel,0.47,5,very_near,5
MAP003946,DEST06906,BUS003946,restaurant,0.55,6,very_near,5
MAP003947,DEST06906,BUS003947,homestay,1.06,5,nearby,5
MAP003948,DEST06906,BUS003948,dhaba,1.17,5,nearby,5
MAP003949,DEST06906,BUS003949,hotel,2.04,8,nearby,5
MAP003950,DEST06906,BUS003950,cafe,2.9,11,nearby,5
MAP003951,DEST06906,BUS003951,guest_house,3.8,15,close,5
MAP003952,DEST06906,BUS003952,homestay,5.15,15,surrounding,5
MAP003953,DEST06907,BUS003953,hotel,0.47,5,very_near,5
MAP003954,DEST06907,BUS003954,restaurant,0.55,6,very_near,5
MAP003955,DEST06907,BUS003955,homestay,1.06,5,nearby,5
MAP003956,DEST06907,BUS003956,dhaba,1.17,5,nearby,5
MAP003957,DEST06907,BUS003957,hotel,2.04,8,nearby,5
MAP003958,DEST06907,BUS003958,cafe,2.9,11,nearby,5
MAP003959,DEST06907,BUS003959,guest_house,3.8,15,close,5
MAP003960,DEST06907,BUS003960,homestay,5.15,15,surrounding,5
MAP003961,DEST06908,BUS003961,hotel,0.47,5,very_near,5
MAP003962,DEST06908,BUS003962,restaurant,0.55,6,very_near,5
MAP003963,DEST06908,BUS003963,homestay,1.07,5,nearby,5
MAP003964,DEST06908,BUS003964,dhaba,1.17,5,nearby,5
MAP003965,DEST06908,BUS003965,hotel,2.04,8,nearby,5
MAP003966,DEST06908,BUS003966,cafe,2.9,11,nearby,5
MAP003967,DEST06908,BUS003967,guest_house,3.8,15,close,5
MAP003968,DEST06908,BUS003968,homestay,5.16,15,surrounding,5
MAP003969,DEST06909,BUS003969,hotel,0.47,5,very_near,5
MAP003970,DEST06909,BUS003970,restaurant,0.55,6,very_near,5
MAP003971,DEST06909,BUS003971,homestay,1.07,5,nearby,5
MAP003972,DEST06909,BUS003972,dhaba,1.17,5,nearby,5
MAP003973,DEST06909,BUS003973,hotel,2.04,8,nearby,5
MAP003974,DEST06909,BUS003974,cafe,2.9,11,nearby,5
MAP003975,DEST06909,BUS003975,guest_house,3.8,15,close,5
MAP003976,DEST06909,BUS003976,homestay,5.16,15,surrounding,5
MAP003977,DEST06910,BUS003977,hotel,0.47,5,very_near,5
MAP003978,DEST06910,BUS003978,restaurant,0.55,6,very_near,5
MAP003979,DEST06910,BUS003979,homestay,1.07,5,nearby,5
MAP003980,DEST06910,BUS003980,dhaba,1.17,5,nearby,5
MAP003981,DEST06910,BUS003981,hotel,2.04,8,nearby,5
MAP003982,DEST06910,BUS003982,cafe,2.9,11,nearby,5
MAP003983,DEST06910,BUS003983,guest_house,3.8,15,close,5
MAP003984,DEST06910,BUS003984,homestay,5.16,15,surrounding,5
MAP003985,DEST06911,BUS003985,hotel,0.47,5,very_near,5
MAP003986,DEST06911,BUS003986,restaurant,0.55,6,very_near,5
MAP003987,DEST06911,BUS003987,homestay,1.07,5,nearby,5
MAP003988,DEST06911,BUS003988,dhaba,1.17,5,nearby,5
MAP003989,DEST06911,BUS003989,hotel,2.04,8,nearby,5
MAP003990,DEST06911,BUS003990,cafe,2.9,11,nearby,5
MAP003991,DEST06911,BUS003991,guest_house,3.8,15,close,5
MAP003992,DEST06911,BUS003992,homestay,5.16,15,surrounding,5
MAP003993,DEST06912,BUS003993,hotel,0.47,5,very_near,5
MAP003994,DEST06912,BUS003994,restaurant,0.55,6,very_near,5
MAP003995,DEST06912,BUS003995,homestay,1.07,5,nearby,5
MAP003996,DEST06912,BUS003996,dhaba,1.17,5,nearby,5
MAP003997,DEST06912,BUS003997,hotel,2.04,8,nearby,5
MAP003998,DEST06912,BUS003998,cafe,2.9,11,nearby,5
MAP003999,DEST06912,BUS003999,guest_house,3.8,15,close,5
MAP004000,DEST06912,BUS004000,homestay,5.16,15,surrounding,5
MAP004001,DEST07180,BUS004001,hotel,0.48,5,very_near,5
MAP004002,DEST07180,BUS004002,restaurant,0.56,6,very_near,5
MAP004003,DEST07180,BUS004003,homestay,1.08,5,nearby,5
MAP004004,DEST07180,BUS004004,dhaba,1.19,5,nearby,5
MAP004005,DEST07180,BUS004005,hotel,2.07,8,nearby,5
MAP004006,DEST07180,BUS004006,cafe,2.94,11,nearby,5
MAP004007,DEST07180,BUS004007,guest_house,3.85,15,close,5
MAP004008,DEST07180,BUS004008,homestay,5.23,15,surrounding,5
MAP004009,DEST07181,BUS004009,hotel,0.48,5,very_near,5
MAP004010,DEST07181,BUS004010,restaurant,0.56,6,very_near,5
MAP004011,DEST07181,BUS004011,homestay,1.08,5,nearby,5
MAP004012,DEST07181,BUS004012,dhaba,1.19,5,nearby,5
MAP004013,DEST07181,BUS004013,hotel,2.07,8,nearby,5
MAP004014,DEST07181,BUS004014,cafe,2.94,11,nearby,5
MAP004015,DEST07181,BUS004015,guest_house,3.85,15,close,5
MAP004016,DEST07181,BUS004016,homestay,5.23,15,surrounding,5
MAP004017,DEST07182,BUS004017,hotel,0.48,5,very_near,5
MAP004018,DEST07182,BUS004018,restaurant,0.56,6,very_near,5
MAP004019,DEST07182,BUS004019,homestay,1.08,5,nearby,5
MAP004020,DEST07182,BUS004020,dhaba,1.19,5,nearby,5
MAP004021,DEST07182,BUS004021,hotel,2.07,8,nearby,5
MAP004022,DEST07182,BUS004022,cafe,2.94,11,nearby,5
MAP004023,DEST07182,BUS004023,guest_house,3.85,15,close,5
MAP004024,DEST07182,BUS004024,homestay,5.23,15,surrounding,5
MAP004025,DEST07183,BUS004025,hotel,0.48,5,very_near,5
MAP004026,DEST07183,BUS004026,restaurant,0.56,6,very_near,5
MAP004027,DEST07183,BUS004027,homestay,1.08,5,nearby,5
MAP004028,DEST07183,BUS004028,dhaba,1.19,5,nearby,5
MAP004029,DEST07183,BUS004029,hotel,2.07,8,nearby,5
MAP004030,DEST07183,BUS004030,cafe,2.94,11,nearby,5
MAP004031,DEST07183,BUS004031,guest_house,3.85,15,close,5
MAP004032,DEST07183,BUS004032,homestay,5.23,15,surrounding,5
MAP004033,DEST07184,BUS004033,hotel,0.48,5,very_near,5
MAP004034,DEST07184,BUS004034,restaurant,0.56,6,very_near,5
MAP004035,DEST07184,BUS004035,homestay,1.08,5,nearby,5
MAP004036,DEST07184,BUS004036,dhaba,1.19,5,nearby,5
MAP004037,DEST07184,BUS004037,hotel,2.07,8,nearby,5
MAP004038,DEST07184,BUS004038,cafe,2.94,11,nearby,5
MAP004039,DEST07184,BUS004039,guest_house,3.85,15,close,5
MAP004040,DEST07184,BUS004040,homestay,5.23,15,surrounding,5
MAP004041,DEST07185,BUS004041,hotel,0.48,5,very_near,5
MAP004042,DEST07185,BUS004042,restaurant,0.56,6,very_near,5
MAP004043,DEST07185,BUS004043,homestay,1.08,5,nearby,5
MAP004044,DEST07185,BUS004044,dhaba,1.19,5,nearby,5
MAP004045,DEST07185,BUS004045,hotel,2.07,8,nearby,5
MAP004046,DEST07185,BUS004046,cafe,2.94,11,nearby,5
MAP004047,DEST07185,BUS004047,guest_house,3.85,15,close,5
MAP004048,DEST07185,BUS004048,homestay,5.23,15,surrounding,5
MAP004049,DEST07186,BUS004049,hotel,0.48,5,very_near,5
MAP004050,DEST07186,BUS004050,restaurant,0.56,6,very_near,5
MAP004051,DEST07186,BUS004051,homestay,1.08,5,nearby,5
MAP004052,DEST07186,BUS004052,dhaba,1.19,5,nearby,5
MAP004053,DEST07186,BUS004053,hotel,2.07,8,nearby,5
MAP004054,DEST07186,BUS004054,cafe,2.94,11,nearby,5
MAP004055,DEST07186,BUS004055,guest_house,3.85,15,close,5
MAP004056,DEST07186,BUS004056,homestay,5.23,15,surrounding,5
MAP004057,DEST07187,BUS004057,hotel,0.48,5,very_near,5
MAP004058,DEST07187,BUS004058,restaurant,0.56,6,very_near,5
MAP004059,DEST07187,BUS004059,homestay,1.08,5,nearby,5
MAP004060,DEST07187,BUS004060,dhaba,1.19,5,nearby,5
MAP004061,DEST07187,BUS004061,hotel,2.07,8,nearby,5
MAP004062,DEST07187,BUS004062,cafe,2.94,11,nearby,5
MAP004063,DEST07187,BUS004063,guest_house,3.85,15,close,5
MAP004064,DEST07187,BUS004064,homestay,5.23,15,surrounding,5
MAP004065,DEST07188,BUS004065,hotel,0.48,5,very_near,5
MAP004066,DEST07188,BUS004066,restaurant,0.56,6,very_near,5
MAP004067,DEST07188,BUS004067,homestay,1.08,5,nearby,5
MAP004068,DEST07188,BUS004068,dhaba,1.19,5,nearby,5
MAP004069,DEST07188,BUS004069,hotel,2.07,8,nearby,5
MAP004070,DEST07188,BUS004070,cafe,2.94,11,nearby,5
MAP004071,DEST07188,BUS004071,guest_house,3.85,15,close,5
MAP004072,DEST07188,BUS004072,homestay,5.23,15,surrounding,5
MAP004073,DEST07189,BUS004073,hotel,0.48,5,very_near,5
MAP004074,DEST07189,BUS004074,restaurant,0.56,6,very_near,5
MAP004075,DEST07189,BUS004075,homestay,1.08,5,nearby,5
MAP004076,DEST07189,BUS004076,dhaba,1.19,5,nearby,5
MAP004077,DEST07189,BUS004077,hotel,2.07,8,nearby,5
MAP004078,DEST07189,BUS004078,cafe,2.94,11,nearby,5
MAP004079,DEST07189,BUS004079,guest_house,3.85,15,close,5
MAP004080,DEST07189,BUS004080,homestay,5.23,15,surrounding,5
MAP004081,DEST07190,BUS004081,hotel,0.48,5,very_near,5
MAP004082,DEST07190,BUS004082,restaurant,0.56,6,very_near,5
MAP004083,DEST07190,BUS004083,homestay,1.08,5,nearby,5
MAP004084,DEST07190,BUS004084,dhaba,1.19,5,nearby,5
MAP004085,DEST07190,BUS004085,hotel,2.07,8,nearby,5
MAP004086,DEST07190,BUS004086,cafe,2.94,11,nearby,5
MAP004087,DEST07190,BUS004087,guest_house,3.85,15,close,5
MAP004088,DEST07190,BUS004088,homestay,5.23,15,surrounding,5
MAP004089,DEST07191,BUS004089,hotel,0.48,5,very_near,5
MAP004090,DEST07191,BUS004090,restaurant,0.56,6,very_near,5
MAP004091,DEST07191,BUS004091,homestay,1.08,5,nearby,5
MAP004092,DEST07191,BUS004092,dhaba,1.19,5,nearby,5
MAP004093,DEST07191,BUS004093,hotel,2.07,8,nearby,5
