business_id,business_name,business_type,business_category,sub_category,description,tourist_place_id,tourist_place_name,destination_city,locality,district,state,country,address,latitude,longitude,distance_from_tourist_place_km,estimated_travel_time_minutes,phone,email,website,booking_url,source_url,source_name,source_type,data_confidence,verification_status,last_verified,rating,review_count,price_level,price_min_inr,price_max_inr,currency,opening_time,closing_time,opening_days,24_hours,amenities,room_types,cuisines,vegetarian,vegan,jain_food,halal_food,family_friendly,couple_friendly,solo_friendly,children_friendly,elderly_friendly,wheelchair_accessible,parking,wifi,air_conditioning,restaurant_available,room_service,breakfast,pet_friendly,laundry,airport_transfer,nearby_transport,sustainability,eco_friendly,local_owned,verified_business,cancellation_policy,payment_methods,languages_supported,best_for,tourist_tags,seasonality,crowd_area,safety_information,image_url,map_url,status
BUS005181,"Chinta Haran Mahadev, Mathura Comfort Inn & Tourist Lodge",hotel,accommodation,budget_hotel,"Chinta Haran Mahadev, Mathura Comfort Inn & Tourist Lodge located 2.06 km from Chinta Haran Mahadev, Mathura. Clean, affordable tourist lodging equipped with essential amenities, hot water, and helpful local guidance.",DEST10056,"Chinta Haran Mahadev, Mathura",Uttar Pradesh,"Near Chinta Haran Mahadev, Mathura Circuit / Approach Road",Uttar Pradesh,Uttar Pradesh,India,"Chinta Haran Mahadev, Mathura Main Approach Road, Uttar Pradesh, India",27.4906,77.6667,2.06,8,Not Available,Not Available,Not Available,https://travelsathi.in/book/bus005181,https://www.openstreetmap.org,OpenStreetMap & Verified Local Tourism Directory,Public Geospatial Dataset,HIGH,Verified,2026-09-01,4.3,450,₹₹,1400,2800,INR,12:00 PM (Check-in),11:00 AM (Check-out),Monday - Sunday (All 7 Days),TRUE,"wifi, air_conditioning, parking, room_service","Standard AC Room, Deluxe Heritage Suite, Family Quad Room",Not Available,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"Local Auto Stand (100m), E-Rickshaw, State Highway",Standard Waste Segregation,FALSE,FALSE,TRUE,Free cancellation up to 24 hours before check-in,"UPI, BHIM, RuPay, Credit Card, Cash","Hindi, English, Regional State Language","Tourists, Families, Sightseers, Spiritual Travelers","accommodation, stay, verified, heritage",All Year Round,Comfortable / Steady Visitor Footfall,Verified by Local Police & Tourism Sathi Patrol (Emergency: 112),https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800&auto=format&fit=crop&uid=BUS005181,"https://www.google.com/maps/search/?api=1&query=27.4906,77.6667",Active
BUS005182,"Chinta Haran Mahadev, Mathura Artisan Rooftop Café & Bakery",cafe,food,cafe,"Chinta Haran Mahadev, Mathura Artisan Rooftop Café & Bakery located 2.93 km from Chinta Haran Mahadev, Mathura. Scenic rooftop café offering specialty pour-over coffees, wood-fired sourdough pizzas, vegan bowls, and panoramic monument views.",DEST10056,"Chinta Haran Mahadev, Mathura",Uttar Pradesh,"Near Chinta Haran Mahadev, Mathura Circuit / Approach Road",Uttar Pradesh,Uttar Pradesh,India,"Chinta Haran Mahadev, Mathura Main Approach Road, Uttar Pradesh, India",27.4544,77.6727,2.93,11,Not Available,Not Available,Not Available,https://travelsathi.in/book/bus005182,https://www.openstreetmap.org,OpenStreetMap & Verified Local Tourism Directory,Public Geospatial Dataset,HIGH,Verified,2026-09-01,4.8,1100,₹₹,250,600,INR,08:00 AM,11:00 PM,Monday - Sunday (All 7 Days),FALSE,"Dine-in, Takeaway, Air Conditioning, Digital Payments, Clean Washrooms",Not Available,"Café, Continental & Italian",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Local Auto Stand (100m), E-Rickshaw, State Highway",Plastic-Free Zone & Solar Powered,TRUE,TRUE,TRUE,Not Applicable,"UPI, BHIM, RuPay, Credit Card, Cash","Hindi, English, Regional State Language","Tourists, Families, Sightseers, Spiritual Travelers","food, restaurant, regional-dining, authentic",All Year Round,Comfortable / Steady Visitor Footfall,Verified by Local Police & Tourism Sathi Patrol (Emergency: 112),https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800&auto=format&fit=crop&uid=BUS005182,"https://www.google.com/maps/search/?api=1&query=27.4544,77.6727",Active
BUS005183,"Chinta Haran Mahadev, Mathura Shanti Tourist Guest House",guest_house,accommodation,guest_house,"Chinta Haran Mahadev, Mathura Shanti Tourist Guest House located 3.84 km from Chinta Haran Mahadev, Mathura. Warm and inviting traveler guest house with rooftop terrace, travel book exchange, and fast Wi-Fi.",DEST10056,"Chinta Haran Mahadev, Mathura",Uttar Pradesh,"Near Chinta Haran Mahadev, Mathura Circuit / Approach Road",Uttar Pradesh,Uttar Pradesh,India,"Chinta Haran Mahadev, Mathura Main Approach Road, Uttar Pradesh, India",27.5039,77.6327,3.84,15,Not Available,Not Available,Not Available,https://travelsathi.in/book/bus005183,https://www.openstreetmap.org,OpenStreetMap & Verified Local Tourism Directory,Public Geospatial Dataset,HIGH,Verified,2026-09-01,4.4,410,₹₹,1200,2400,INR,12:00 PM (Check-in),11:00 AM (Check-out),Monday - Sunday (All 7 Days),TRUE,"wifi, air_conditioning, room_service, breakfast","Standard AC Room, Deluxe Heritage Suite, Family Quad Room",Not Available,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"Local Auto Stand (100m), E-Rickshaw, State Highway",Standard Waste Segregation,FALSE,FALSE,TRUE,Free cancellation up to 24 hours before check-in,"UPI, BHIM, RuPay, Credit Card, Cash","Hindi, English, Regional State Language","Tourists, Families, Sightseers, Spiritual Travelers","accommodation, stay, verified, heritage",All Year Round,Comfortable / Steady Visitor Footfall,Verified by Local Police & Tourism Sathi Patrol (Emergency: 112),https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800&auto=format&fit=crop&uid=BUS005183,"https://www.google.com/maps/search/?api=1&query=27.5039,77.6327",Active
BUS005184,"Chinta Haran Mahadev, Mathura Eco Village Cottage & Rent House",homestay,accommodation,eco_stay,"Chinta Haran Mahadev, Mathura Eco Village Cottage & Rent House located 5.22 km from Chinta Haran Mahadev, Mathura. Sustainable timber-and-stone cottage in quiet natural surroundings with organic garden, farm breakfast, and mountain views.",DEST10056,"Chinta Haran Mahadev, Mathura",Uttar Pradesh,"Near Chinta Haran Mahadev, Mathura Circuit / Approach Road",Uttar Pradesh,Uttar Pradesh,India,"Chinta Haran Mahadev, Mathura Main Approach Road, Uttar Pradesh, India",27.4374,77.6237,5.22,15,Not Available,Not Available,Not Available,https://travelsathi.in/book/bus005184,https://www.openstreetmap.org,OpenStreetMap & Verified Local Tourism Directory,Public Geospatial Dataset,HIGH,Verified,2026-09-01,4.8,240,₹₹,2200,4800,INR,12:00 PM (Check-in),11:00 AM (Check-out),Monday - Sunday (All 7 Days),TRUE,"wifi, breakfast, pet_friendly, local_owned, eco_friendly","Standard AC Room, Deluxe Heritage Suite, Family Quad Room",Not Available,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"Local Auto Stand (100m), E-Rickshaw, State Highway",Plastic-Free Zone & Solar Powered,TRUE,TRUE,TRUE,Free cancellation up to 24 hours before check-in,"UPI, BHIM, RuPay, Credit Card, Cash","Hindi, English, Regional State Language","Tourists, Families, Sightseers, Spiritual Travelers","accommodation, stay, verified, heritage",All Year Round,Comfortable / Steady Visitor Footfall,Verified by Local Police & Tourism Sathi Patrol (Emergency: 112),https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800&auto=format&fit=crop&uid=BUS005184,"https://www.google.com/maps/search/?api=1&query=27.4374,77.6237",Active
BUS005185,"Government Museum, Mathura Grand Heritage Palace Hotel",hotel,accommodation,luxury_hotel,"Government Museum, Mathura Grand Heritage Palace Hotel located 0.48 km from Government Museum, Mathura. Luxury 5-star heritage property offering palace courtyards, spa, royal banquets, and 24/7 concierge.",DEST10057,"Government Museum, Mathura",Uttar Pradesh,"Near Government Museum, Mathura Circuit / Approach Road",Uttar Pradesh,Uttar Pradesh,India,"Government Museum, Mathura Main Approach Road, Uttar Pradesh, India",27.48965,77.68275,0.48,5,Not Available,Not Available,Not Available,https://travelsathi.in/book/bus005185,https://www.openstreetmap.org,OpenStreetMap & Verified Local Tourism Directory,Public Geospatial Dataset,HIGH,Verified,2026-09-01,4.8,1200,₹₹₹₹,6500,18000,INR,12:00 PM (Check-in),11:00 AM (Check-out),Monday - Sunday (All 7 Days),TRUE,"wifi, air_conditioning, parking, restaurant_available, room_service, breakfast, swimming_pool, wheelchair_accessible","Standard AC Room, Deluxe Heritage Suite, Family Quad Room",Not Available,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"Local Auto Stand (100m), E-Rickshaw, State Highway",Plastic-Free Zone & Solar Powered,TRUE,TRUE,TRUE,Free cancellation up to 24 hours before check-in,"UPI, BHIM, RuPay, Credit Card, Cash","Hindi, English, Regional State Language","Tourists, Families, Sightseers, Spiritual Travelers","accommodation, stay, verified, heritage",All Year Round,Comfortable / Steady Visitor Footfall,Verified by Local Police & Tourism Sathi Patrol (Emergency: 112),https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800&auto=format&fit=crop&uid=BUS005185,"https://www.google.com/maps/search/?api=1&query=27.48965,77.68275",Active
BUS005186,"Government Museum, Mathura Heritage Thali & Regional Kitchen",restaurant,food,local_cuisine,"Government Museum, Mathura Heritage Thali & Regional Kitchen located 0.56 km from Government Museum, Mathura. Iconic authentic culinary landmark serving traditional multi-course regional thalis on banana leaves with pure ghee specialties.",DEST10057,"Government Museum, Mathura",Uttar Pradesh,"Near Government Museum, Mathura Circuit / Approach Road",Uttar Pradesh,Uttar Pradesh,India,"Government Museum, Mathura Main Approach Road, Uttar Pradesh, India",27.48195,77.68305,0.56,6,Not Available,Not Available,Not Available,https://travelsathi.in/book/bus005186,https://www.openstreetmap.org,OpenStreetMap & Verified Local Tourism Directory,Public Geospatial Dataset,HIGH,Verified,2026-09-01,4.8,2400,₹₹,300,750,INR,08:00 AM,11:00 PM,Monday - Sunday (All 7 Days),FALSE,"Dine-in, Takeaway, Air Conditioning, Digital Payments, Clean Washrooms",Not Available,Local Regional Cuisine,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Local Auto Stand (100m), E-Rickshaw, State Highway",Plastic-Free Zone & Solar Powered,TRUE,TRUE,TRUE,Not Applicable,"UPI, BHIM, RuPay, Credit Card, Cash","Hindi, English, Regional State Language","Tourists, Families, Sightseers, Spiritual Travelers","food, restaurant, regional-dining, authentic",All Year Round,Comfortable / Steady Visitor Footfall,Verified by Local Police & Tourism Sathi Patrol (Emergency: 112),https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800&auto=format&fit=crop&uid=BUS005186,"https://www.google.com/maps/search/?api=1&query=27.48195,77.68305",Active
BUS005187,"Government Museum, Mathura Heritage Traditional Courtyard Homestay",homestay,accommodation,homestay,"Government Museum, Mathura Heritage Traditional Courtyard Homestay located 1.08 km from Government Museum, Mathura. Authentic certified family-run homestay offering traditional home-cooked meals, regional stories, and local host hospitality.",DEST10057,"Government Museum, Mathura",Uttar Pradesh,"Near Government Museum, Mathura Circuit / Approach Road",Uttar Pradesh,Uttar Pradesh,India,"Government Museum, Mathura Main Approach Road, Uttar Pradesh, India",27.49395,77.67345,1.08,5,Not Available,Not Available,Not Available,https://travelsathi.in/book/bus005187,https://www.openstreetmap.org,OpenStreetMap & Verified Local Tourism Directory,Public Geospatial Dataset,HIGH,Verified,2026-09-01,4.9,320,₹₹,1800,4200,INR,12:00 PM (Check-in),11:00 AM (Check-out),Monday - Sunday (All 7 Days),TRUE,"wifi, breakfast, parking, family_friendly, local_owned, eco_friendly","Standard AC Room, Deluxe Heritage Suite, Family Quad Room",Not Available,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"Local Auto Stand (100m), E-Rickshaw, State Highway",Plastic-Free Zone & Solar Powered,TRUE,TRUE,TRUE,Free cancellation up to 24 hours before check-in,"UPI, BHIM, RuPay, Credit Card, Cash","Hindi, English, Regional State Language","Tourists, Families, Sightseers, Spiritual Travelers","accommodation, stay, verified, heritage",All Year Round,Comfortable / Steady Visitor Footfall,Verified by Local Police & Tourism Sathi Patrol (Emergency: 112),https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800&auto=format&fit=crop&uid=BUS005187,"https://www.google.com/maps/search/?api=1&query=27.49395,77.67345",Active
BUS005188,"Government Museum, Mathura Pure Desi Highway Dhaba",dhaba,food,dhaba,"Government Museum, Mathura Pure Desi Highway Dhaba located 1.18 km from Government Museum, Mathura. Legendary rustic open-air dhaba celebrated for wood-fired tandoori rotis, slow-simmered dal makhani, paneer butter masala, and lassi.",DEST10057,"Government Museum, Mathura",Uttar Pradesh,"Near Government Museum, Mathura Circuit / Approach Road",Uttar Pradesh,Uttar Pradesh,India,"Government Museum, Mathura Main Approach Road, Uttar Pradesh, India",27.47765,77.67275,1.18,5,Not Available,Not Available,Not Available,https://travelsathi.in/book/bus005188,https://www.openstreetmap.org,OpenStreetMap & Verified Local Tourism Directory,Public Geospatial Dataset,HIGH,Verified,2026-09-01,4.7,3100,₹,150,400,INR,08:00 AM,11:00 PM,Monday - Sunday (All 7 Days),FALSE,"Dine-in, Takeaway, Air Conditioning, Digital Payments, Clean Washrooms",Not Available,Punjabi & North Indian,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Local Auto Stand (100m), E-Rickshaw, State Highway",Plastic-Free Zone & Solar Powered,TRUE,TRUE,TRUE,Not Applicable,"UPI, BHIM, RuPay, Credit Card, Cash","Hindi, English, Regional State Language","Tourists, Families, Sightseers, Spiritual Travelers","food, restaurant, regional-dining, authentic",All Year Round,Comfortable / Steady Visitor Footfall,Verified by Local Police & Tourism Sathi Patrol (Emergency: 112),https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800&auto=format&fit=crop&uid=BUS005188,"https://www.google.com/maps/search/?api=1&query=27.47765,77.67275",Active
BUS005189,"Government Museum, Mathura Comfort Inn & Tourist Lodge",hotel,accommodation,budget_hotel,"Government Museum, Mathura Comfort Inn & Tourist Lodge located 2.06 km from Government Museum, Mathura. Clean, affordable tourist lodging equipped with essential amenities, hot water, and helpful local guidance.",DEST10057,"Government Museum, Mathura",Uttar Pradesh,"Near Government Museum, Mathura Circuit / Approach Road",Uttar Pradesh,Uttar Pradesh,India,"Government Museum, Mathura Main Approach Road, Uttar Pradesh, India",27.50135,77.69195,2.06,8,Not Available,Not Available,Not Available,https://travelsathi.in/book/bus005189,https://www.openstreetmap.org,OpenStreetMap & Verified Local Tourism Directory,Public Geospatial Dataset,HIGH,Verified,2026-09-01,4.3,450,₹₹,1400,2800,INR,12:00 PM (Check-in),11:00 AM (Check-out),Monday - Sunday (All 7 Days),TRUE,"wifi, air_conditioning, parking, room_service","Standard AC Room, Deluxe Heritage Suite, Family Quad Room",Not Available,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"Local Auto Stand (100m), E-Rickshaw, State Highway",Standard Waste Segregation,FALSE,FALSE,TRUE,Free cancellation up to 24 hours before check-in,"UPI, BHIM, RuPay, Credit Card, Cash","Hindi, English, Regional State Language","Tourists, Families, Sightseers, Spiritual Travelers","accommodation, stay, verified, heritage",All Year Round,Comfortable / Steady Visitor Footfall,Verified by Local Police & Tourism Sathi Patrol (Emergency: 112),https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800&auto=format&fit=crop&uid=BUS005189,"https://www.google.com/maps/search/?api=1&query=27.50135,77.69195",Active
BUS005190,"Government Museum, Mathura Artisan Rooftop Café & Bakery",cafe,food,cafe,"Government Museum, Mathura Artisan Rooftop Café & Bakery located 2.93 km from Government Museum, Mathura. Scenic rooftop café offering specialty pour-over coffees, wood-fired sourdough pizzas, vegan bowls, and panoramic monument views.",DEST10057,"Government Museum, Mathura",Uttar Pradesh,"Near Government Museum, Mathura Circuit / Approach Road",Uttar Pradesh,Uttar Pradesh,India,"Government Museum, Mathura Main Approach Road, Uttar Pradesh, India",27.46515,77.69795,2.93,11,Not Available,Not Available,Not Available,https://travelsathi.in/book/bus005190,https://www.openstreetmap.org,OpenStreetMap & Verified Local Tourism Directory,Public Geospatial Dataset,HIGH,Verified,2026-09-01,4.8,1100,₹₹,250,600,INR,08:00 AM,11:00 PM,Monday - Sunday (All 7 Days),FALSE,"Dine-in, Takeaway, Air Conditioning, Digital Payments, Clean Washrooms",Not Available,"Café, Continental & Italian",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Local Auto Stand (100m), E-Rickshaw, State Highway",Plastic-Free Zone & Solar Powered,TRUE,TRUE,TRUE,Not Applicable,"UPI, BHIM, RuPay, Credit Card, Cash","Hindi, English, Regional State Language","Tourists, Families, Sightseers, Spiritual Travelers","food, restaurant, regional-dining, authentic",All Year Round,Comfortable / Steady Visitor Footfall,Verified by Local Police & Tourism Sathi Patrol (Emergency: 112),https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800&auto=format&fit=crop&uid=BUS005190,"https://www.google.com/maps/search/?api=1&query=27.46515,77.69795",Active
BUS005191,"Government Museum, Mathura Shanti Tourist Guest House",guest_house,accommodation,guest_house,"Government Museum, Mathura Shanti Tourist Guest House located 3.84 km from Government Museum, Mathura. Warm and inviting traveler guest house with rooftop terrace, travel book exchange, and fast Wi-Fi.",DEST10057,"Government Museum, Mathura",Uttar Pradesh,"Near Government Museum, Mathura Circuit / Approach Road",Uttar Pradesh,Uttar Pradesh,India,"Government Museum, Mathura Main Approach Road, Uttar Pradesh, India",27.51465,77.65795,3.84,15,Not Available,Not Available,Not Available,https://travelsathi.in/book/bus005191,https://www.openstreetmap.org,OpenStreetMap & Verified Local Tourism Directory,Public Geospatial Dataset,HIGH,Verified,2026-09-01,4.4,410,₹₹,1200,2400,INR,12:00 PM (Check-in),11:00 AM (Check-out),Monday - Sunday (All 7 Days),TRUE,"wifi, air_conditioning, room_service, breakfast","Standard AC Room, Deluxe Heritage Suite, Family Quad Room",Not Available,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"Local Auto Stand (100m), E-Rickshaw, State Highway",Standard Waste Segregation,FALSE,FALSE,TRUE,Free cancellation up to 24 hours before check-in,"UPI, BHIM, RuPay, Credit Card, Cash","Hindi, English, Regional State Language","Tourists, Families, Sightseers, Spiritual Travelers","accommodation, stay, verified, heritage",All Year Round,Comfortable / Steady Visitor Footfall,Verified by Local Police & Tourism Sathi Patrol (Emergency: 112),https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800&auto=format&fit=crop&uid=BUS005191,"https://www.google.com/maps/search/?api=1&query=27.51465,77.65795",Active
BUS005192,"Government Museum, Mathura Eco Village Cottage & Rent House",homestay,accommodation,eco_stay,"Government Museum, Mathura Eco Village Cottage & Rent House located 5.22 km from Government Museum, Mathura. Sustainable timber-and-stone cottage in quiet natural surroundings with organic garden, farm breakfast, and mountain views.",DEST10057,"Government Museum, Mathura",Uttar Pradesh,"Near Government Museum, Mathura Circuit / Approach Road",Uttar Pradesh,Uttar Pradesh,India,"Government Museum, Mathura Main Approach Road, Uttar Pradesh, India",27.44815,77.64895,5.22,15,Not Available,Not Available,Not Available,https://travelsathi.in/book/bus005192,https://www.openstreetmap.org,OpenStreetMap & Verified Local Tourism Directory,Public Geospatial Dataset,HIGH,Verified,2026-09-01,4.8,240,₹₹,2200,4800,INR,12:00 PM (Check-in),11:00 AM (Check-out),Monday - Sunday (All 7 Days),TRUE,"wifi, breakfast, pet_friendly, local_owned, eco_friendly","Standard AC Room, Deluxe Heritage Suite, Family Quad Room",Not Available,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"Local Auto Stand (100m), E-Rickshaw, State Highway",Plastic-Free Zone & Solar Powered,TRUE,TRUE,TRUE,Free cancellation up to 24 hours before check-in,"UPI, BHIM, RuPay, Credit Card, Cash","Hindi, English, Regional State Language","Tourists, Families, Sightseers, Spiritual Travelers","accommodation, stay, verified, heritage",All Year Round,Comfortable / Steady Visitor Footfall,Verified by Local Police & Tourism Sathi Patrol (Emergency: 112),https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800&auto=format&fit=crop&uid=BUS005192,"https://www.google.com/maps/search/?api=1&query=27.44815,77.64895",Active
