tourist_place_id,tourist_place_name,destination_type,description,city,district,state,country,latitude,longitude,best_time_to_visit,average_visit_duration,estimated_budget,crowd_level,popularity,heritage,nature,adventure,culture,spiritual,family_friendly,accessibility,sustainability,safety_status,nearby_transport,official_website,source_url,source_name,verification_status
DEST04835,Jayakwadi Dam,Attraction,"A prominent nature destination in Chhatrapati Sambhajinagar district showcasing Maharashtra's rich historical, cultural, and ecological heritage.",Maharashtra,Maharashtra,Maharashtra,India,19.9462,75.3533,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST04836,Jayakwadi Reservoir,Attraction,"A prominent lake destination in Chhatrapati Sambhajinagar district showcasing Maharashtra's rich historical, cultural, and ecological heritage.",Maharashtra,Maharashtra,Maharashtra,India,19.9722,75.3913,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST04837,Majalgaon Dam,Attraction,"A prominent nature destination in Beed district showcasing Maharashtra's rich historical, cultural, and ecological heritage.",Maharashtra,Maharashtra,Maharashtra,India,18.9631,75.7221,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST04838,Majalgaon Reservoir,Attraction,"A prominent lake destination in Beed district showcasing Maharashtra's rich historical, cultural, and ecological heritage.",Maharashtra,Maharashtra,Maharashtra,India,18.9891,75.7601,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST04839,Manjarsumba Hills,Attraction,"A prominent nature destination in Beed district showcasing Maharashtra's rich historical, cultural, and ecological heritage.",Maharashtra,Maharashtra,Maharashtra,India,19.0411,75.8361,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST04840,Shivdoh Waterfall,Attraction,"A prominent waterfall destination in Beed district showcasing Maharashtra's rich historical, cultural, and ecological heritage.",Maharashtra,Maharashtra,Maharashtra,India,19.0671,75.6741,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST04841,Kapildhar Waterfall,Attraction,"A prominent waterfall destination in Beed district showcasing Maharashtra's rich historical, cultural, and ecological heritage.",Maharashtra,Maharashtra,Maharashtra,India,18.8931,75.7121,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST04842,Kankaleshwar Lake,Attraction,"A prominent lake destination in Beed district showcasing Maharashtra's rich historical, cultural, and ecological heritage.",Maharashtra,Maharashtra,Maharashtra,India,18.9711,75.8261,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST04843,Ambajogai Heritage Town,Attraction,"A prominent heritage destination in Beed district showcasing Maharashtra's rich historical, cultural, and ecological heritage.",Maharashtra,Maharashtra,Maharashtra,India,18.9011,75.8161,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST04844,Dharur Hills,Attraction,"A prominent nature destination in Beed district showcasing Maharashtra's rich historical, cultural, and ecological heritage.",Maharashtra,Maharashtra,Maharashtra,India,18.9791,75.7301,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST04845,Sindphana River,Attraction,"A prominent nature destination in Beed district showcasing Maharashtra's rich historical, cultural, and ecological heritage.",Maharashtra,Maharashtra,Maharashtra,India,19.0311,75.8061,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST04846,Manjra River,Attraction,"A prominent nature destination in Beed district showcasing Maharashtra's rich historical, cultural, and ecological heritage.",Maharashtra,Maharashtra,Maharashtra,India,19.0571,75.8441,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST04847,Ashti Hills,Attraction,"A prominent nature destination in Beed district showcasing Maharashtra's rich historical, cultural, and ecological heritage.",Maharashtra,Maharashtra,Maharashtra,India,19.0831,75.6821,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST04848,Matsyodari Hill,Attraction,"A prominent nature destination in Jalna district showcasing Maharashtra's rich historical, cultural, and ecological heritage.",Maharashtra,Maharashtra,Maharashtra,India,19.865,75.7984,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST04849,Mastani Talav,Attraction,"A prominent lake destination in Jalna district showcasing Maharashtra's rich historical, cultural, and ecological heritage.",Maharashtra,Maharashtra,Maharashtra,India,19.821,75.8264,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST04850,Ghanewadi Lake,Attraction,"A prominent lake destination in Jalna district showcasing Maharashtra's rich historical, cultural, and ecological heritage.",Maharashtra,Maharashtra,Maharashtra,India,19.847,75.8644,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST04851,Dudhana River,Attraction,"A prominent nature destination in Jalna district showcasing Maharashtra's rich historical, cultural, and ecological heritage.",Maharashtra,Maharashtra,Maharashtra,India,19.899,75.9404,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST04852,Mantha Hills,Attraction,"A prominent nature destination in Jalna district showcasing Maharashtra's rich historical, cultural, and ecological heritage.",Maharashtra,Maharashtra,Maharashtra,India,19.925,75.9784,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST04853,Bhokardan Archaeological Area,Attraction,"A prominent nature destination in Jalna district showcasing Maharashtra's rich historical, cultural, and ecological heritage.",Maharashtra,Maharashtra,Maharashtra,India,19.829,75.9304,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST04854,Sindkhed Raja Border Heritage,Attraction,"A prominent heritage destination in Jalna district showcasing Maharashtra's rich historical, cultural, and ecological heritage.",Maharashtra,Maharashtra,Maharashtra,India,19.855,75.9684,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST04855,Ambad Lake,Attraction,"A prominent lake destination in Jalna district showcasing Maharashtra's rich historical, cultural, and ecological heritage.",Maharashtra,Maharashtra,Maharashtra,India,19.881,75.8064,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST04856,Jamb Samarth Birthplace,Attraction,"A prominent heritage destination in Jalna district showcasing Maharashtra's rich historical, cultural, and ecological heritage.",Maharashtra,Maharashtra,Maharashtra,India,19.907,75.8444,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST04857,Udgir Heritage Town,Attraction,"A prominent heritage destination in Latur district showcasing Maharashtra's rich historical, cultural, and ecological heritage.",Maharashtra,Maharashtra,Maharashtra,India,18.3788,76.4704,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST04858,Nana Nani Park Latur,Attraction,"A prominent nature destination in Latur district showcasing Maharashtra's rich historical, cultural, and ecological heritage.",Maharashtra,Maharashtra,Maharashtra,India,18.4568,76.5844,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST04859,Ganj Golai,Attraction,"A prominent heritage destination in Latur district showcasing Maharashtra's rich historical, cultural, and ecological heritage.",Maharashtra,Maharashtra,Maharashtra,India,18.4828,76.6224,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST04860,Siddheshwar Lake,Attraction,"A prominent lake destination in Latur district showcasing Maharashtra's rich historical, cultural, and ecological heritage.",Maharashtra,Maharashtra,Maharashtra,India,18.3608,76.5364,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST04861,Harangul Lake,Attraction,"A prominent lake destination in Latur district showcasing Maharashtra's rich historical, cultural, and ecological heritage.",Maharashtra,Maharashtra,Maharashtra,India,18.4388,76.6504,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST04862,Deoni Hills,Attraction,"A prominent nature destination in Latur district showcasing Maharashtra's rich historical, cultural, and ecological heritage.",Maharashtra,Maharashtra,Maharashtra,India,18.4908,76.5264,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST04863,Manjara River,Attraction,"A prominent nature destination in Latur district showcasing Maharashtra's rich historical, cultural, and ecological heritage.",Maharashtra,Maharashtra,Maharashtra,India,18.3168,76.5644,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
