"attraction_id","attraction_name","city_name","state_name","district_name","attraction_type","category","tourism_type","significance","unesco_status","asi_status","protected_area_status","ramsar_status","source_name","source_url","evidence_notes"
"ATT000590","Bijamandal (Vijayamandira Temple Ruins)","Vidisha","Madhya Pradesh","Vidisha","Historical","Archaeological Site","Heritage Tourism","Archaeological","None","ASI Protected","None","Not Ramsar","Archaeological Survey of India","https://asi.nic.in/","Vast 11th-century Paramara-era stone temple foundation and carved architectural columns, ASI protected."
"ATT000591","Heliodorus Pillar (Khamba Baba)","Vidisha","Madhya Pradesh","Vidisha","Historical","Monument","Heritage Tourism","Archaeological","None","ASI Protected","None","Not Ramsar","Archaeological Survey of India","https://asi.nic.in/","Stone column erected in 113 BCE by Heliodorus, Greek ambassador from Taxila, declaring himself a Bhagavata devotee of Vasudeva, ASI protected."
"ATT000592","Udayagiri Caves","Vidisha","Madhya Pradesh","Vidisha","Historical","Archaeological Site","Heritage Tourism","Archaeological","None","ASI Protected","None","Not Ramsar","Archaeological Survey of India","https://asi.nic.in/","Twenty rock-cut sanctuaries dating to 5th-century Gupta Empire, featuring the colossal relief of Varaha rescuing Earth goddess Bhudevi, ASI protected."
"ATT000593","Ahmednagar Fort","Ahmadnagar","Maharashtra","Ahmednagar","Historical","Fort","Heritage Tourism","Historical","None","Not ASI Protected","None","Not Ramsar","Maharashtra Tourism","https://www.mtdc.co/","15th-century oval stone fort built by Malik Ahmad Nizam Shah, used as prison for Jawaharlal Nehru who penned 'The Discovery of India' here."
"ATT000594","Cavalry Tank Museum","Ahmadnagar","Maharashtra","Ahmednagar","Heritage","Museum","Heritage Tourism","Historical","None","Not ASI Protected","None","Not Ramsar","Indian Army / District Administration","https://ahmednagar.gov.in/","Asia's only specialized armored fighting vehicle museum, housing over 50 vintage military tanks from World War I to modern conflicts."
"ATT000595","Narnala Fort","Akola","Maharashtra","Akola","Historical","Fort","Heritage Tourism","Historical","None","ASI Protected","Wildlife Sanctuary","Not Ramsar","Archaeological Survey of India","https://asi.nic.in/","10th-century hill fortress in the Satpura range featuring the famous Shahnur gate with Arabic inscriptions, ASI protected."
"ATT000596","Raj Rajeshwar Temple, Akola","Akola","Maharashtra","Akola","Religious","Temple","Religious Tourism","Religious","None","Not ASI Protected","None","Not Ramsar","District Administration Akola","https://akola.gov.in/","Historic Shiva temple in Akola town revered as the presiding guardian deity of the region."
"ATT000597","Ambadevi and Ekvira Devi Temple","Amravati","Maharashtra","Amravati","Religious","Temple","Religious Tourism","Religious","None","Not ASI Protected","None","Not Ramsar","Maharashtra Tourism","https://www.mtdc.co/","Ancient temple dedicated to Goddess Amba, where Lord Krishna is believed to have abducted Princess Rukmini to marry her."
"ATT000598","Chikhaldara Hill Station","Amravati","Maharashtra","Amravati","Natural","Hill","Nature Tourism","Natural","None","Not ASI Protected","None","Not Ramsar","Maharashtra Tourism","https://www.mtdc.co/","Vidarbha's only coffee-growing hill station (1,118 m) associated with the Mahabharata legend of Keechaka Vadha."
"ATT000599","Melghat Tiger Reserve","Amravati","Maharashtra","Amravati","Wildlife","Tiger Reserve","Wildlife Tourism","Ecological","None","Not ASI Protected","Tiger Reserve","Not Ramsar","National Tiger Conservation Authority","https://ntca.gov.in/","1,677 sq km protected Satpura hill reserve, one of the original 9 Project Tiger reserves, home to tigers and the rare Forest Owlet."
"ATT000600","Ajanta Caves","Aurangabad","Maharashtra","Aurangabad","Historical","Archaeological Site","Heritage Tourism","Archaeological","World Heritage","ASI Protected","None","Not Ramsar","UNESCO World Heritage Centre","https://whc.unesco.org/en/list/242/","UNESCO World Heritage Site of 30 rock-cut Buddhist monument caves (2nd century BCE to 480 CE) with world-famous mural tempera paintings, ASI protected."
"ATT000601","Bibi Ka Maqbara","Aurangabad","Maharashtra","Aurangabad","Historical","Monument","Heritage Tourism","Architectural","None","ASI Protected","None","Not Ramsar","Archaeological Survey of India","https://asi.nic.in/","1668 white marble mausoleum built by Prince Azam Shah in memory of his mother Dilras Banu Begum ('Taj of the Deccan'), ASI protected."
"ATT000602","Ellora Caves (Kailasa Temple)","Aurangabad","Maharashtra","Aurangabad","Historical","Archaeological Site","Heritage Tourism","Architectural","World Heritage","ASI Protected","None","Not Ramsar","UNESCO World Heritage Centre","https://whc.unesco.org/en/list/243/","UNESCO World Heritage Site of 34 Hindu, Buddhist, and Jain rock-cut monuments, housing the monolithic Kailasa Temple (Cave 16), ASI protected."
"ATT000603","Panchakki (Water Mill)","Aurangabad","Maharashtra","Aurangabad","Historical","Monument","Heritage Tourism","Scientific","None","ASI Protected","None","Not Ramsar","Archaeological Survey of India","https://asi.nic.in/","17th-century medieval hydroelectric engineering mill driven by water brought through underground earthen pipes from a mountain spring, ASI protected."
"ATT000604","Gaimukh Temple","Bhandara","Maharashtra","Bhandara","Religious","Temple","Religious Tourism","Religious","None","Not ASI Protected","None","Not Ramsar","District Administration Bhandara","https://bhandara.gov.in/","Ancient Shiva shrine where water continuously flows from a natural rock formation shaped like a cow's mouth (Gaimukh)."
"ATT000605","Koka Wildlife Sanctuary","Bhandara","Maharashtra","Bhandara","Wildlife","Wildlife Sanctuary","Wildlife Tourism","Ecological","None","Not ASI Protected","Wildlife Sanctuary","Not Ramsar","Maharashtra Forest Department","https://mahaforest.gov.in/","100 sq km dense mixed forest and natural wetland sanctuary forming a vital wildlife corridor to Nagzira."
"ATT000606","Yawal Wildlife Sanctuary","Bhusawal","Maharashtra","Jalgaon","Wildlife","Wildlife Sanctuary","Wildlife Tourism","Ecological","None","Not ASI Protected","Wildlife Sanctuary","Not Ramsar","Maharashtra Forest Department","https://mahaforest.gov.in/","178 sq km sanctuary in the Satpura Range drained by the Aner River, habitat of tigers, leopards, and flying squirrels."
"ATT000607","Kankaleshwar Temple","Bid","Maharashtra","Beed","Historical","Temple","Heritage Tourism","Architectural","None","ASI Protected","None","Not Ramsar","Archaeological Survey of India","https://asi.nic.in/","10th-century Chalukyan stone temple standing in the center of an 84-meter square water reservoir, ASI protected."
"ATT000608","Kapildhar Waterfall and Hermitage","Bid","Maharashtra","Beed","Natural","Waterfall","Nature Tourism","Religious","None","Not ASI Protected","None","Not Ramsar","District Administration Beed","https://beed.gov.in/","Natural 50-foot waterfall and samadhi of Sant Manmathswami on the Balaghat mountain ridge."
"ATT000609","Anand Sagar, Shegaon","Buldhana","Maharashtra","Buldhana","Cultural","Garden","Cultural Tourism","Cultural","None","Not ASI Protected","None","Not Ramsar","Shri Gajanan Maharaj Sansthan","https://gajananmaharaj.org/","Sprawling 350-acre spiritual water park and cultural heritage complex created by the Gajanan Maharaj Sansthan."
"ATT000610","Lonar Meteorite Crater Lake","Buldhana","Maharashtra","Buldhana","Natural","Lake","Nature Tourism","Scientific","Tentative List","ASI Protected","Wildlife Sanctuary","Ramsar Site","Ramsar Convention on Wetlands","https://rsis.ramsar.org/ris/2441","Designated Ramsar site created by a meteorite impact 52,000 years ago, unique saline-alkaline volcanic lake with 11th-century Daitya Sudan temple, ASI protected."
"ATT000611","Chandrapur Fort and Mahakali Temple","Chandrapur","Maharashtra","Chandrapur","Historical","Fort","Heritage Tourism","Historical","None","Not ASI Protected","None","Not Ramsar","District Administration Chandrapur","https://chandrapur.gov.in/","15th-century stone fortification with four grand gates built by Gond king Khandkya Ballal Shah, housing the revered Mahakali Temple."
"ATT000612","Tadoba Andhari Tiger Reserve","Chandrapur","Maharashtra","Chandrapur","Wildlife","Tiger Reserve","Wildlife Tourism","Ecological","None","Not ASI Protected","Tiger Reserve","Not Ramsar","National Tiger Conservation Authority","https://ntca.gov.in/","Maharashtra's oldest national park (1,727 sq km), world-renowned for high tiger density and lake habitats around Tadoba Lake."
"ATT000613","Daulatabad Fort (Devagiri)","Daulatabad","Maharashtra","Aurangabad","Historical","Fort","Heritage Tourism","Architectural","None","ASI Protected","None","Not Ramsar","Archaeological Survey of India","https://asi.nic.in/","12th-century Yadava mountain citadel on a 200m conical hill featuring the 110-foot Chand Minar, deep water moat, and dark subterranean maze (Andhari), ASI protected."
"ATT000614","Laling Fort","Dhule","Maharashtra","Dhule","Historical","Fort","Heritage Tourism","Historical","None","Not ASI Protected","None","Not Ramsar","District Administration Dhule","https://dhule.gov.in/","14th-century hill fortress built by Malik Raja Faruqi, first Sultan of the Faruqi dynasty of Khandesh."
"ATT000615","Rajwade Research Institute and Museum","Dhule","Maharashtra","Dhule","Cultural","Museum","Cultural Tourism","Historical","None","Not ASI Protected","None","Not Ramsar","Department of Culture, Maharashtra","https://dhule.gov.in/","Renowned historical research institute housing over 25,000 rare Sanskrit and Marathi manuscripts, Modi script documents, and coins."
"ATT000616","Gandhi Research Foundation (Gandhi Teerth)","Jalgaon","Maharashtra","Jalgaon","Cultural","Museum","Cultural Tourism","Historical","None","Not ASI Protected","None","Not Ramsar","Gandhi Research Foundation","https://gandhifoundation.net/","65-acre landscaped campus featuring interactive multimedia museum 'Khoj Gandhiji Ki' and comprehensive archive of Gandhi's works."
"ATT000617","Mehrun Lake","Jalgaon","Maharashtra","Jalgaon","Natural","Lake","Urban Tourism","Natural","None","Not ASI Protected","None","Not Ramsar","Jalgaon Municipal Corporation","https://jcmc.gov.in/","Historic natural urban lake and public park complex, celebrated for its surrounding ber (Indian plum) orchards."
"ATT000618","Ambreshwar Shiva Temple, Ambarnath","Kalyan","Maharashtra","Thane","Historical","Temple","Heritage Tourism","Architectural","None","ASI Protected","None","Not Ramsar","Archaeological Survey of India","https://asi.nic.in/","1060 CE Hemadpanthi stone temple built by King Chittaraja of the Shilahara dynasty, richly carved with cosmic dances of Shiva, ASI protected."
"ATT000619","Durgadi Fort","Kalyan","Maharashtra","Thane","Historical","Fort","Heritage Tourism","Historical","None","Not ASI Protected","None","Not Ramsar","Kalyan Dombivli Municipal Corporation","https://kdmc.gov.in/","Historic 16th-century fortress on Ulhas River creek where Chhatrapati Shivaji Maharaj established the foundation of the Maratha Navy in 1657."
"ATT000620","Ekvira Devi Temple, Karla","Karli","Maharashtra","Pune","Religious","Temple","Religious Tourism","Religious","None","Not ASI Protected","None","Not Ramsar","Maharashtra Tourism","https://www.mtdc.co/","Prominent Hindu temple dedicated to Goddess Ekvira (Kuldevi of Koli fishermen and CKP communities) adjacent to Karla Caves."
"ATT000621","Karla Caves (Karli Buddhist Caves)","Karli","Maharashtra","Pune","Historical","Archaeological Site","Heritage Tourism","Archaeological","None","ASI Protected","None","Not Ramsar","Archaeological Survey of India","https://asi.nic.in/","2nd-century BCE rock-cut Buddhist complex housing India's largest rock-cut chaitya hall with 37 pillars and intact teak ribs, ASI protected."
"ATT000622","Chhatrapati Shahu Museum (New Palace)","Kolhapur","Maharashtra","Kolhapur","Historical","Palace","Heritage Tourism","Architectural","None","Not ASI Protected","None","Not Ramsar","Maharashtra Tourism","https://www.mtdc.co/","1884 black polished stone palace designed by Major Mant, displaying royal regalia, weaponry, and personal memorabilia of Chhatrapati Shahu Maharaj."
"ATT000623","Panhala Fort","Kolhapur","Maharashtra","Kolhapur","Historical","Fort","Heritage Tourism","Historical","None","ASI Protected","None","Not Ramsar","Archaeological Survey of India","https://asi.nic.in/","Strategic 12th-century hill fortress rising 400m from Sahyadri range, where Chhatrapati Shivaji Maharaj escaped from the siege of Siddi Jauhar, ASI protected."
"ATT000624","Rankala Lake","Kolhapur","Maharashtra","Kolhapur","Natural","Lake","Urban Tourism","Historical","None","Not ASI Protected","None","Not Ramsar","Kolhapur Municipal Corporation","https://kolhapurcorporation.gov.in/","Historic 9th-century quarry lake built by King Gandaraditya, flanked by Shalini Palace and waterfront chowpatty."
"ATT000625","Shri Mahalakshmi Temple (Ambabai Mandir)","Kolhapur","Maharashtra","Kolhapur","Religious","Temple","Religious Tourism","Architectural","None","ASI Protected","None","Not Ramsar","Archaeological Survey of India","https://asi.nic.in/","Ancient 7th-century Chalukyan black basalt temple, one of the 108 Shaktipeeths, famed for the biannual Kiranotsav sun ray festival, ASI protected."
"ATT000626","Arthur's Seat and Points of Mahabaleshwar","Mahabaleshwar","Maharashtra","Satara","Natural","Viewpoint","Nature Tourism","Natural","None","Not ASI Protected","None","Not Ramsar","Maharashtra Tourism","https://www.mtdc.co/","Queen of all viewpoints perched at 1,340 m looking sheer into the Savitri river valley and the dramatic Konkan coastal plains."
"ATT000627","Old Mahabaleshwar Temple and Panchganga Mandir","Mahabaleshwar","Maharashtra","Satara","Religious","Temple","Religious Tourism","Religious","None","Not ASI Protected","None","Not Ramsar","Maharashtra Tourism","https://www.mtdc.co/","16th-century stone temple marking the legendary holy source of five rivers: Krishna, Koyna, Venna, Savitri, and Gayatri."
"ATT000628","Pratapgad Fort","Mahabaleshwar","Maharashtra","Satara","Historical","Fort","Heritage Tourism","Historical","Tentative List","Not ASI Protected","None","Not Ramsar","UNESCO World Heritage Centre","https://whc.unesco.org/en/tentativelists/6526/","Hill fortress built by Moropant Trimbak Pingle for Shivaji Maharaj in 1656, site of the decisive Battle of Pratapgad against Afzal Khan."
