place_id,associated_search_term,search_weight
2210,Golden Temple Plaza,1
2210,Gurdwara Sri Golden Temple Har ki Paudi Sahib,1
2210,Hukamnama Sri Darbar Sahib Amritsar,1
2211,0,1
2211,Coins Museum at Gobindgarh Fort,1
2211,Partition Museum,1
2211,Phansi Ghar,1
2211,Sadda Pind Amritsar,1
2212,Devi Talab Mandir,1
2212,Gurdwara Sodal Chauni Nihang Singha,1
2212,Shri Mahakali Mandir,1
2212,Shri Sai Baba Mandir,1
2212,Shri Sheetla Mata Sodal,1
2213,0,1
2213,Attari,1
2213,Attari - Wagah border,1
2213,National Flag of India,1
2213,Wagah Border Park,1
2214,Barki Memorial,1
2214,Gandhi Gardens,1
2214,Kasuri Gate,1
2214,Serenity Park,1
2214,Zira Gate (ਜ਼ੀਰਾ ਗੇਟ),1
2215,Ghalla Malla Chownk,1
2215,Historical Jallianwala Bagh Site,1
2215,Jallianwala Bagh,1
2215,Martyr's memorial,1
2215,Ram Bagh Gate,1
2216,8th Wonder (8va Ajooba),1
2216,"Ampitheatre, virasat-e-khalsa",1
2216,Anandhpur Sahib,1
2216,Sri Guru Teg Bahadur Sikh Museum,1
2216,Takhat Sri Kesgarh Sahib Gurdwara,1
2217,0,1
2217,Harike Wetland,1
2217,NJSA PARK,1
2217,Shalimar Gardens,1
2217,Udasin Ashram Kanjli,1
2218,0,2
2218,Fazilka TV Tower,1
2218,Gol kothi,1
2218,Local Park,1
2219,0,1
2219,Devi Talab Mandir,1
2219,Gita Mandir,1
2219,Shri Lakshmi Narayan Mandir,1
2219,Sri Geeta Mandir Urban Estate Phase 1 Jalandhar,1
2220,Amritsar Heritage Walk & Golden Temple Tour,1
2220,Central Sikh Museum,1
2220,Gurudwara Ber Baba Budha Sahib,1
2220,Gurudwara Chheharta Sahib,1
2220,Sri Harmandir Sahib,1
2221,Gurudwara Ber Baba Budha Sahib,1
2221,Gurudwara Santokhsar Sahib,1
2221,Gurudwara Shaheed Ganj Sahib,1
2221,Gurudwara Sri Pipli Sahib,1
2221,Sri Harmandir Sahib,1
2222,Fountain,1
2222,Harleen Water Fun Park,1
2222,Thrill & Ride,1
2222,Wonderland Farms,1
2222,harleen water park,1
2223,0,1
2223,Baba Banda Singh Bahadur Statue,1
2223,Chappar Chiri War Memorial historic place,1
2223,Fateh Burj Baba Banda singh Bahadar (SAS Nagar Mohali),1
2223,Gurudwara Sri Amb Sahib,1
2224,Bheem baithka,1
2224,Dhanraj bhaaisahab farm,1
2224,High point,1
2224,Narmada temple,1
2224,Seasonal river in bheembetika,1
2225,Bamaniya Kund Waterfall,1
2225,Junapani waterfall,1
2225,Mehndikund Waterfalls,1
2225,Tafri Waterfalls,1
2225,Tincha Waterfall,1
2226,Apsara Vihar,1
2226,Bee Falls,1
2226,Dutchess Fall,1
2226,Rajat waterfall,1
2226,Silver Fall Point,1
2227,0,1
2227,Jal Ghat,1
2227,Mandla Fort,1
2227,Rapta Ghat,1
2227,Sahastradhara,1
2228,Chaudeshwar Mahadev Temple,1
2228,Chouragarh,1
2228,JataShankar Mahadev,1
2228,Jatashankar Temple Entrance Gate,1
2228,Shri Panch Pandav Caves. Pachmarhi,1
2229,Bildha's 5 Level Waterfall,1
2229,GHOGHARNATH WATER FALLS,1
2229,Ton ghat water Fall,1
2229,नदी का घाट,1
2229,नदी घाट,1
2230,0,1
2230,District Archaeological Museum,1
2230,Rani Durgawati statue,1
2230,Rapta Ghat,1
2230,Sahastradhara,1
2231,Atal Bihari Vajpayee Kshetriya Udyan,1
2231,Kamla Nehru Prani Sangrahalaya (Indore Zoo),1
2231,Lake Side Park,1
2231,Nehru park,1
2231,Pipliyapala Regional Park,1
2232,Ajnaal Dam,1
2232,Bhadbhada Dam Bhopal Mp,1
2232,Ghodapachad Dam,1
2232,Kerwa Dam Bhopal,1
2232,Kerwa Dam Lake,1
2233,Baz Bahadur's Palace,1
2233,Hindola Mahal,1
2233,Jahaz Mahal,1
2233,Rani Rupmati Palace,1
2233,Sunset Point Mandu,1
2234,Amargarh Waterfalls,1
2234,Circuit House Ghat View Point,1
2234,Hoshang Shah Fort,1
2234,Narmada Ghat,1
2234,"Pre Historic Rock Shelters Adamgarh Hills, Hoshangabad.",1
2235,"GOURI SOMNATH TEMPLE, Mandhata",1
2235,Gaumukh Ghat,1
2235,Kedareswar Temple,1
2235,Shri Gayatri Shaktipeeth Omkareshwar,1
2235,Shri Mamleshwar Jyotirlinga,1
2236,Basudha Waterfall,1
2236,Bhadbhada Waterfall,1
2236,Nidan Fall,1
2236,Roopnath Mandir,1
2236,Sihora the town of hills,1
2237,Barmaan Narmada Ghat,1
2237,Ma Narmada Mandir Barman.R,1
2237,Ma Narmada parikrama services Barman,1
2237,"Maa Narmda Mandir, (Barman) Kareli",1
2237,"बरमान घाट, पुण्य सलिला रेवा तट",1
2238,"Bharat Mata Statue, Shaurya Smarak, Bhopal",1
2238,Gauhar Mahal,1
2238,Madhya Pradesh Tribal Museum,1
2238,Sadar Manzil Gate,1
2238,Sair Sapata Bhopal,1
2239,0,1
2239,Harisiddhi Mata Mandir,1
2239,Nawabpur mandir,1
2239,Parwaria tala wale baba ka sthan,1
2239,parvariya mandir,1
2240,Bhawartal Garden,1
2240,Clock Tower,1
2240,Defying Gravity,1
2240,Rani Durgavati Museum,1
2240,Rani Durgawati Fort,1
2241,Gau Baccha Ghat Waterfalls 2,1
2241,Gaubaccha Ghat,1
2241,Ghughra Waterfall,1
2241,SIDDH GHAT,1
2241,goubchha ghat Khairi,1
2242,Duglai waterfall,1
2242,Godri Waterfall,1
2242,Kasangi waterfall,1
2242,Kodappa waterfall lanji Balaghat Madhya Pradesh India,1
2242,Mandra waterfall,1
2243,Lalbagh Garden,1
2243,Pipliyapala Regional Park,1
2243,Regional Park Indore,1
2243,Rose Garden Of Indore,1
2243,rock garden,1
2244,Madla gate,1
2244,Panna National Park,1
2244,Panna Tiger Reserve,2
2244,Panna Tiger Safari,1
2245,Birla Museum,1
2245,Gauhar Mahal,1
2245,RMNH- Regional Museum Of Natural History,1
2245,Remember Bhopal Museum,1
2245,Sadar Manzil Gate,1
2246,City Forest,1
2246,Gadpahra fort,1
2246,Gourjhamar,1
2246,Raja Mardansingh Kila Fort,1
2246,Surkhi reservoir,1
2247,Chilhati kattul dhoda waterfall,1
2247,Ghogharikhapa Check Dam,1
2247,Gonapur Waterfalls,1
2247,Lilhai/Dhanora Waterfalls,1
2247,"Shiv Mandir, Ghogra",1
2248,Birla Museum,1
2248,"Introductory Gallery- Manav Sangrahalaya, Bhopal",1
2248,Madhya Pradesh Tribal Museum,1
2248,"Mirdhabaadi @ Manav Sangrahalaya, Bhopal",1
2248,State museum bhopal,1
2249,Govt. museum,1
2249,Gujari Mahal,1
2249,HH Maharaja Sir Jiwajirao Scindia Museum,1
2249,Jahangir Mahal : Gwalior Fort,1
2249,Tomb of Tansen,1
2250,0,1
2250,Bargondi Safari,1
2250,Bori Safari Lodge,1
2250,Satpura National Park,1
2250,Satpura Tiger Reserve,1
2251,Jahangir Mahal,1
2251,Orchha Fort and contact for cycling as well,1
2251,Orchha Sanctuary,1
2251,Raja Mahal,1
2251,Sundar Mahal,1
2252,Paat Baba Mandir,1
2252,Shiv Mandir,1
2252,Shiva temple,1
2252,Swayambu Sidhpeeth Sri Gupteshwar Mahadev Mandir,1
2252,भोले नाथ,1
2253,0,1
2253,Bhojpur line drawings (11th century),1
2253,Gufa Mandir - Bhojpur,1
2253,Jain Temple Bhojpur,1
2253,शिव मंदिर भोजपुर,1
2254,0,1
2254,Bhedaghat Public Spots,1
2254,Gau Baccha Ghat Waterfalls 2,1
2254,Ghughra Waterfall,1
2254,Swarg Dwari,1
2255,0,2
2255,Gauhar Mahal,1
2255,Kayal Marg,1
2255,Putlighar Minar,1
2256,Dai- Ka- Mahal,1
2256,Hindola Mahal,1
2256,Jahaz Mahal,1
2256,Rani Rupmati Palace,1
2256,Roopmati Pavilion,1
2257,Dumna nature park,1
2257,Khandari Lake,1
2257,LOVER POINT,1
2257,Rani Durgavati Museum,1
2257,Sangram Sagar Lake,1
2258,Ajnaal Dam,1
2258,Bhadbhada Dam Bhopal Mp,1
2258,Hathaikheda Dam,1
2258,Kaliyasot Dam View,1
2258,Kerwa Dam Bhopal,1
2259,Badi Masjid مسجد,1
2259,Dhai Seedhi Ki Masjid,1
2259,Jama masjid,1
2259,Moti Masjid,1
2259,Sadar Manzil Gate,1
2260,Apsara Vihar,1
2260,Bee Falls,1
2260,Dutchess Fall,1
2260,Pandava Garden,1
2260,Shri Panch Pandav Caves. Pachmarhi,1
2261,Amarkantak Temple,1
2261,Kapildhara,1
2261,Narmada Temple.,1
2261,Shri Yantra Mandir,1
2261,Sonmuda Amarkantak,1
2262,Ashrafi Mahal Mandav,1
2262,Jama Masjid,1
2262,Mandu,1
2262,Roopmati Pavilion,1
2262,mandu echo point,1
2263,Narmada River Omkareshwar Temple,1
2263,Omkareshwar,2
2263,Omkareshwar Dam,1
2263,"Shree Siddhanath Temple, Mandhata",1
2264,Kamla Park view,1
2264,Lake View Point,1
2264,Lake view bhopal,1
2264,Tekri - Bhopal View Point,1
2264,View point lake,1
2265,Ashrafi Mahal Mandav,1
2265,Darya Khan's Tomb,1
2265,Hindola Mahal,1
2265,Jahaz Mahal,1
2265,Sunset Point Mandu,1
2266,"Bird Aviary, Indore Zoo",1
2266,"Central Museum, Indore",1
2266,Fountain Zoo,1
2266,Indore Zoo Park,1
2266,Zoo Chidiya Ghar Indore,1
2267,0,1
2267,Jal Mandir,1
2267,Mangalgarh Fort,1
2267,Narsingarh fort,1
2267,Rajgarh Fort,1
2268,Bhadbhada Dam Bhopal Mp,1
2268,Kaliyasot Dam View,1
2268,Kerwa Dam,1
2268,Kerwa Dam Lake,1
2268,Picnic Bhopal,1
2269,Entrance - Walk Way to Omkareshwar Jyotirlinga Temple,1
2269,Kashi vishwanath temple omkareshwar,1
2269,Mandir,1
2269,Narmada River Omkareshwar Temple,1
2269,Shri Mamleshwar Jyotirlinga,1
2270,Baghbardiya waterfall,1
2270,Chandiyapar Waterfall,1
2270,Jhurjhuru Waterfall,1
2270,SEONI CHOUPATI,1
2270,chimauwa waterfall,1
2271,0,1
2271,Chandan Katora,1
2271,"Kothi Ghat , Betwa River",1
2271,Orchha Fort and contact for cycling as well,1
2271,Orchha chatries,1
2272,Kho Waterfall Indore,1
2272,Mohadi Falls,1
2272,"Rankundiya Waterfall,Pedmi",1
2272,Tafri Waterfalls,1
2272,Tincha Waterfall,1
2273,Ghoghra waterfall,1
2273,Gogara waterfall,1
2273,Hathinala Waterfall,1
2273,Ton ghat water Fall,1
2273,घोघर नाथ वाटर फाल,1
2274,Bharatgarh Fort,1
2274,Datia Killa,1
2274,Kila Chowk,1
2274,Pattha Pura Datia,1
2274,Veer Singh Palace,1
2275,Club Hill - Pachmarhi Hill - Humpback Hill,1
2275,Pachmarhi Hill,1
2275,Panchmarhi Hill Station,1
2275,RAJENDRA GIRI,1
2275,Shri Panch Pandav Caves. Pachmarhi,1
2276,Ancient Temples Of Kalachuri group,1
2276,Doodh Dhara,1
2276,Narmada Temple.,1
2276,Shri Yantra Mandir,1
2276,नर्मदा कुंड,1
2277,Chaudeshwar Mahadev Temple,1
2277,Chota Mahadev Pachmarhi,1
2277,Chouragarh,1
2277,Jatashankar Temple,1
2277,small mahadev mandir on little mountain,1
2278,Chota Mahadev Pachmarhi,1
2278,Chouragarh,1
2278,Gupt Mahadev Temple,1
2278,Jatashankar Temple,1
2278,small mahadev mandir on little mountain,1
2279,Birla Mandir,1
2279,Birla Museum,1
2279,Madhya Pradesh Tribal Museum,1
2279,Picnic Bhopal,1
2279,Tekri - Bhopal View Point,1
2280,Jungle safari kanha,1
2280,Kanha National Park,1
2280,Madhya Pradesh Tourism,1
2280,Waterfall Kanha National Park,1
2280,kanha Treasure Resort,1
2281,Archaeological Museum,1
2281,Govt. museum,1
2281,Gujari Mahal,1
2281,Jahangir Mahal : Gwalior Fort,1
2281,Jai Vilas Palace,1
2282,Brahma Temple,1
2282,Chitragupta Temple,1
2282,Kandariya Mahadev Temple,1
2282,Khajuraho Temple,1
2282,Vishwanath Temple,1
2283,Gauhar Mahal,1
2283,Kamla Park,1
2283,Rani kamlapati Statue,1
2283,Sadar Manzil Gate,1
2283,Taj Mahal Palace,1
2284,Birla Museum,1
2284,Birla mandir road,1
2284,Gayatri Temple,1
2284,Khatlapura Mandir,1
2284,Moti Masjid,1
2285,"BEESOT WATERFALL, SIRMAUR,",1
2285,Bahuti Waterfall,1
2285,Chachai Waterfall Sirmour,1
2285,Keoti Water Falls (क्योटी),1
2285,Rajavat Waterfall,1
2286,Badal Mahal चंदेरी,1
2286,Chanderi Fort Kirti Durg,1
2286,Kati Ghati,1
2286,Koshak Mahal,1
2286,चंदेरी किला,1
2287,Bamhani Waterfall,1
2287,Basudha Waterfall,1
2287,Bhadbhada Waterfall,1
2287,Chakla Waterfall,1
2287,Nidan Fall,1
2288,Hafsili Waterfall,1
2288,Lakha Banjara Lake,1
2288,Rahatgarh Fort,1
2288,किला बावड़ी,1
2288,लघेराधाम बालाजी मंदिर,1
2289,Bhadaiya Kund,1
2289,Bhoora khon waterfall,1
2289,Dongar Waterfall,1
2289,Pawa waterfall,1
2289,Sultangarh Water Fall,1
2290,LAMP'S CHHINDI PATALKOT,1
2290,"Mini Patalkot, Dhagdiya, Tamia",1
2290,Patalkot Tours Camp,1
2290,Tamia Hills,1
2290,Tribescapes Tamia & Patalkot,1
2291,Balancing Rock,1
2291,Bhawartal Garden,1
2291,Dumna Nature Reserve Park,1
2291,Ghanta Ghar,1
2291,Rani Durgawati Fort,1
2292,Apsara Vihar,1
2292,Bee Falls,1
2292,Pachmarhi Hill Station,1
2292,Pandava Garden,1
2292,Shri Panch Pandav Caves. Pachmarhi,1
2293,Bhadaiya Kund,1
2293,Bhoora Khon Kothi,1
2293,Pawa waterfall,1
2293,Sultangarh Water Fall,1
2293,Tunda Barkha Waterfall,1
2294,Defying Gravity,1
2294,Madan Mahal Fort,1
2294,Rani Durgavati Museum,1
2294,Rani Durgawati Fort,1
2294,Sharda Mandir,1
2295,Dutchess Fall,1
2295,Pachmarhi Hill Station,1
2295,"Priyadarshini Point, Pachmarhi",1
2295,RAJENDRA GIRI,1
2295,Reechgarh Abode Of Bears,1
2296,Badal Mahal चंदेरी,1
2296,Chanderi Fort Kirti Durg,1
2296,Khuni Darwaza,1
2296,Koshak Mahal,1
2296,चंदेरी किला,1
2297,Jaderua Dam,1
2297,Ramaua dam,1
2297,Tighra Dam View Point,1
2297,Tighra Reservoir,1
2297,Tomb of Tansen,1
2298,"Central Museum, Indore",1
2298,Krishna Pura Chhatri,1
2298,Lal Bagh Palace,1
2298,Rajwada Palace,1
2298,Sheesh Mahal,1
2299,Fort kila gadhi,1
2299,Mahanadi Picnic Place Vijayraghagarh,1
2299,Sankat Mochan Mandir vijayraghavgarh,1
2299,"Sharda Devi Temple, Vijayraghavgarh",1
2299,श्री सदगुरू कृपा कुंज,1
2300,Lake View Point,1
2300,Lake view bhopal,1
2300,Manuabhan Tekri ropeway,1
2300,Picnic Bhopal,1
2300,Upper Lake View Point,1
2301,0,1
2301,City Forest,1
2301,Lakha Banjara Park,1
2301,Rahatgarh Waterfalls / Bhalkund Jalprapat,1
2301,लाखा बंजारा झील,1
2302,Chaturbhuj Temple,1
2302,Khajuraho Temple,1
2302,Khajuraho Western Group of Temples,1
2302,Matangeshwar Temple,1
2302,Vishwanath Temple,1
2303,Chaturbhuj Temple,1
2303,Gopachal Rock Cut Jain Statue,1
2303,Siddhanchal Jain Temple Caves,1
2303,Sun Temple Gwalior,1
2303,Tomb of Tansen,1
2304,0,1
2304,Kutni Dam,1
2304,Pandav Caves and Fall,1
2304,Raneh Water Falls,1
2304,Ranguwan Dam,1
2305,0,1
2305,Bhadbhada Waterfall,1
2305,Gau Baccha Ghat Waterfalls 2,1
2305,Khandari lake Water fall,1
2305,Narayanpur Ghat/Falls,1
2306,Aamgaon nadi riverside,1
2306,"Amba Mai, seoni",1
2306,Gadam river (गदम नदी),1
2306,Wainganga River Bridge,1
2306,Wainganga- Hirri Sangam,1
2307,0,2
2307,Ajaypal Temple,1
2307,Kila Mandir,1
2307,Rangmahal,1
2308,Bahuti Waterfall,1
2308,Chachai Waterfall Sirmour,1
2308,Keoti Fort,1
2308,Kyuti fall,1
2308,Purwa Falls,1
2309,Sadar Manzil Gate,1
2309,Sair sapata Bridge,1
2309,Shaurya Smarak Bhopal,1
2309,Tekri - Bhopal View Point,1
2309,View Point,1
2310,0,3
2310,Angad waterfall,1
2310,Sita Talai Waterfall,1
2311,Lake Side Park,1
2311,Lal Bagh Palace,1
2311,Pipliyapala Regional Park,1
2311,Rajwada Palace,1
2311,Sirpur lake,1
2312,Gour Van vihar Bhopal,1
2312,Van Vihar Entrance,1
2312,Van Vihar National Park,1
2312,White Tiger,1
2312,वन विहार भोपाल मध्यप्रदेश भारत,1
2313,Apsara Vihar,1
2313,Bee Falls,1
2313,Reechgarh Abode Of Bears,1
2313,Shri Panch Pandav Caves. Pachmarhi,1
2313,Silver Fall,1
2314,0,1
2314,Apsara Vihar,1
2314,Pachmarhi Hill Station,1
2314,Reechgarh Abode Of Bears,1
2314,Shri Panch Pandav Caves. Pachmarhi,1
2315,MADHAV LAKE,1
2315,Madhav National Park,1
2315,Madhav National Park Middle Point,1
2315,"Madhav National Park,Forest Office",1
2315,"Tourist Reception Center, Madhav National Park",1
2316,Pachmarhi Hill Station,1
2316,RAJENDRA GIRI,1
2316,Shri Panch Pandav Caves. Pachmarhi,1
2316,"Sunset Point, Pachmarhi",1
2316,View point,1
2317,Jahangir Mahal,1
2317,Orchha Fort and contact for cycling as well,1
2317,Orchha chatries,1
2317,"Rai Praveen Mahal, Orchha",1
2317,Shri Ram Raja Mandir,1
2318,Bee Falls,1
2318,Begum Palace,1
2318,Dutchess Fall,1
2318,Pandava Garden,1
2318,Shri Panch Pandav Caves. Pachmarhi,1
2319,Defying Gravity,1
2319,Marble Rocks,1
2319,Rani Durgavati Museum,1
2319,Rani Durgawati Fort,1
2319,Rock place,1
2320,0,2
2320,Mahakal Darshan Ujjain,1
2320,Mahakal corridor ujjain,1
2320,Mahakal temple,1
2321,Jungle Resort Kuno,1
2321,Kuno National Park,1
2321,Kuno river camp,1
2321,कुनो वन्यजीव अभ्यारण,1
2321,कुमेदान साहब का बगीचा,1
2322,Gauhar Mahal,1
2322,Jagadishpur Fort,1
2322,Rani Kamlapati Mahal,1
2322,Sair Sapata Bhopal,1
2322,Taj Mahal Palace,1
2323,Ashrafi Mahal Mandav,1
2323,Dai- Ka- Mahal,1
2323,Hoshang Shah’s Tomb,1
2323,Jahaz Mahal,1
2323,Jal Mahal,1
2324,Ashrafi Mahal Mandav,1
2324,Dai- Ka- Mahal,1
2324,Hindola Mahal,1
2324,Hoshang Shah’s Tomb,1
2324,Jal Mahal,1
2325,Gujari Mahal,1
2325,HH Maharaja Sir Jiwajirao Scindia Museum,1
2325,Jahangir Mahal : Gwalior Fort,1
2325,Tomb of Mohammad Ghaus,1
2325,Vikram Mahal,1
2326,Apsara Vihar,1
2326,Bee Falls,1
2326,Pachmarhi Hill Station,1
2326,Pandava Garden,1
2326,"Sunset Point, Pachmarhi",1
2327,Birla Museum,1
2327,Indira Gandhi Rashtriya Manav Sangrahalaya,1
2327,"Mirdhabaadi @ Manav Sangrahalaya, Bhopal",1
2327,RMNH- Regional Museum Of Natural History,1
2327,State museum bhopal,1
2328,Bharat Bhawan,1
2328,Birla Mandir,1
2328,Indira Gandhi Rashtriya Manav Sangrahalaya,1
2328,Madhya Pradesh Tribal Museum,1
2328,RMNH- Regional Museum Of Natural History,1
2329,Badore Water Falls,1
2329,Pandav Caves and Fall,1
2329,Raneh Falls,1
2329,Raneh Water Fall View Point,1
2329,Raneh water fall,1
2330,Chaitygiri Temple,1
2330,Sanchi Archaeological Museum,1
2330,Sanchi Stupa,1
2330,Stupa 1,1
2330,Stupa 3,1
2331,Baijataal,1
2331,Gujari Mahal,1
2331,Jahangir Mahal : Gwalior Fort,1
2331,Urvai gate gwalior fort,1
2331,Vikram Mahal,1
2332,DB waterfall,1
2332,Gudia waterfall,1
2332,Kho Waterfall Indore,1
2332,Tafri Waterfalls,1
2332,Tincha Waterfall,1
2333,Balancing Rock,1
2333,Blue Marble Rocks,1
2333,Marble Valley tracks,1
2333,Narmada Marble Valley,1
2333,"View Point, Marble Valley",1
2334,Orchha Fort and contact for cycling as well,1
2334,Orchha Sanctuary,1
2334,Orchha chatries,1
2334,"Rai Praveen Mahal, Orchha",1
2334,Raja Mahal,1
2335,0,1
2335,"Ruin Temple, Udaygiri - Vidisha",1
2335,Udayagiri Caves Top,1
2335,Udaygiri Cave,1
2335,Udaygiri Dam,1
2336,Ken river panna national park,1
2336,Panna Tiger Reserve,2
2336,Panna Tiger Reserve Entry Gate,1
2336,"Talgaon Gateway, Panna National Park",1
2337,Jahangir Mahal,1
2337,Orchha Sanctuary,1
2337,Orchha chatries,1
2337,Raja Mahal,1
2337,Shri Ram Raja Mandir,1
2338,Apsara Vihar,1
2338,Dutchess Fall,1
2338,Reechgarh Abode Of Bears,1
2338,Shri Panch Pandav Caves. Pachmarhi,1
2338,Silver Fall,1
2339,Kanha Museum,1
2339,Kanha National Park,1
2339,Kanha National park safari booking,1
2339,Kanha kisli Safari,1
2339,Madhya Pradesh Tourism,1
2340,Satpura Camp,1
2340,Satpura National Park - MP Tourism,1
2340,Satpura Tiger Reserve,1
2340,Satpura Tiger Reserve - Panarpani Entry Gate,1
2340,Satpura tiger reserve (madhai entry gate),1
2341,0,1
2341,Bhadbhada sihora,1
2341,Nersingh Temple,1
2341,Rupnath Asoka Inscription,1
2341,Shiv Temple,1
2342,Jamtara Gate Pench Naitional Park,1
2342,"Karmajhiri Gateway, Pench National Park",1
2342,"Khawasa Gateway, Pench National Park",1
2342,Pench National Park,1
2342,"Teliya Gateway, Pench National Park",1
2343,Ahmedabad Palace,1
2343,Rani Kamlapati Mahal,1
2343,Sadar Manzil Gate,1
2343,Shaurya Smarak Bhopal,1
2343,Taj Mahal Palace,1
2344,Dai Halima Vav ( Stepwell ),1
2344,Lalbhai Dalpatbhai Museum,1
2344,Sardar Vallabhai Patel National Memorial,1
2344,"Sardar Vallabhbhai Patel Smarak Bhavan, Bhadra",1
2344,The Calico Museum of Textiles,1
2345,Dai Halima Vav ( Stepwell ),1
2345,"Jhulta Minar, Bibiji Masjid",1
2345,Rani no Hajiro,1
2345,Sidi Bashir Masjid_ The Shaking Minarets,1
2345,Teen Darwaza,1
2346,Baroda Museum & Picture Gallery,1
2346,Laxmi Vilas Palace,1
2346,Mandvi Gate,1
2346,Sayaji Baug Health Museum,1
2346,Sevasi Vav (Stepwell),1
2347,C1 Point,1
2347,Don Valley View Point,1
2347,"Don Waterfall, Dang",1
2347,Navi bike,1
2347,"Range forest office, Galkund",1
2348,Botanical Garden Canteen,1
2348,Gira Waterfalls,1
2348,Kulhad - the garden cafe,1
2348,Lake Garden - saputara,1
2348,Mahatma Gandhi Udhyan,1
2349,Gir National Park,1
2349,Hiren River small Dam Tourist attraction,1
2349,Sasan,1
2349,Trip r,1
2349,પીઠળ ધામ હીરણવેલ,1
2350,0,1
2350,Bhadkeshwar Mahadev Temple,1
2350,Geeta Mandir,1
2350,Shree Dwarkadhish Temple,1
2350,"Sri Sri Rukminidevi Dwarkadhish Dham, ISKCON Temple",1
2351,Dinosaur Fossil Park - Raiyoli,1
2351,Model of Rajasaurus,1
2351,Raiyoli Dinosour Fosil Park Balasinor Mahisagar District Gujarat India,1
2351,Shudarshan Lake view,1
2351,Todiya Rocks,1
2352,Adventure Park,1
2352,Adventure World Amusement Park,1
2352,Amrapali Funland,1
2352,Butterfly Park,1
2352,Kankaria Theme Park,1
2353,Buddhist Caves Prabhas Patan,1
2353,Gita Mandir,1
2353,Laxmi Narayan Mandir,1
2353,Shree Somnath Jyotirling Temple,1
2353,Shree Somnath Museum,1
2354,Bhalka Tirth Temple,1
2354,Bhidbhanjan Mahadev Temple,1
2354,Laxmi Narayan Mandir,1
2354,MADHAVDAS KIMATMAL,1
2354,Surya Mandir,1
2355,Gandhi Baug,1
2355,Jawaharlal Nehru Garden,1
2355,Lake View Garden,1
2355,Pal Lake Garden,1
2355,Sneh Rashmi Botanical Garden - Managed by Rajhans,1
2356,0,1
2356,Astronomy & Space Science Gallery,1
2356,Auditorium @ Science City,1
2356,Science City Gate No 2,1
2356,Vikram Sarabhai Space Exhibition Center,1
2357,"BAPS Shri Swaminarayan Mandir, Jamnagar",1
2357,Bala Hanuman Temple,1
2357,Darbar Gadh,1
2357,Lakhota Palace and Museum,1
2357,Swaminarayan Temple,1
2358,Balvatika & N. H. Museum,1
2358,Dai Halima Vav ( Stepwell ),1
2358,Sardar Vallabhbhai Patel National Memorial,1
2358,The Calico Museum of Textiles,1
2358,Vintage Funworld,1
2359,Blue Lagoon The Water Park,1
2359,Boating-Tirupati Adventure Park,1
2359,Tirupati Natural Park,1
2359,Tirupati Rushivan Parking,1
2359,Tirupati rushivan taj Mahal,1
2360,Analgadh Temple of Kalaka Mataji,1
2360,Gadhka fort (ગઢ),1
2360,Naulakha Palace,1
2360,Rotary International Dolls Museum,1
2360,Villa Analgadh (Going Places-India),1
2361,0,1
2361,Geeta Mandir,1
2361,Rukmini Devi Mandir,1
2361,Shree Dwarkadhish Temple,1
2361,Swaminarayan Mandir dwarka,1
2362,Bharat Temple,1
2362,Bhutnath Mahadev Mandir,1
2362,Mahatma Gandhi's Birth Place (Kirti Mandir),1
2362,Shree Hari Temple,1
2362,Shri Jawaharlal Nehru Planetarium ( Tara Mandir ),1
2363,Bharatiya Sanskruti Darshan Museum,1
2363,Chhatardi Bhuj,1
2363,Ram Kund,1
2363,Sharad Baug Palace,1
2363,Smritivan Earthquake Memorial and Museum,1
2364,Dandi Kutir Garden,1
2364,Deer Park,1
2364,Dinosaur And Fossil Park Gandhinagar,1
2364,Mahatma Mandir Convention and Exhibition Centre Managed by the Leela,1
2364,Sant Sarovar Dam,1
2365,Barda Waterfall,1
2365,"Don Waterfall, Dang",1
2365,Nilsakiya waterfall,1
2365,Pandav Cave Dang,1
