destination_id,name,state,district,latitude,longitude,category,description,activities,best_season,average_budget,recommended_days,family_score,solo_score,couple_score,adventure_score,nature_score,heritage_score,religious_score,nightlife_score,accessibility_score,popularity_score,rating,review_count
4614,Shree Siddhivinayak Temple Prabhadevi,Maharashtra,Maharashtra,19.0169,72.8304,attraction,"Originally constructed in 1801, Mumbai's most iconic and revered Hindu temple dedicated to Lord Ganesha, featuring a 2.5-foot black stone idol with a right-turning trunk and a 200-year-old gold-plated sanctum dome.",Temple Visit & Spiritual Darshan,Oct-Mar,1977.64,2,8.4,7.2,5.7,4.8,4.8,2.6,9.5,3.2,8.5,1.0,4.9,20365
4615,The Taj Mahal Palace Mumbai,Maharashtra,Maharashtra,18.9217,72.8332,attraction,"Commissioned by Jamsetji Tata and opened in 1903, India's most prestigious luxury heritage hotel featuring an iconic Florentine dome, Belgian crystal chandeliers, and museum-quality Indian art collections.",Heritage Exploration & Guided Tours,Oct-Feb,4313.84,3,8.2,8.2,4.3,4.1,5.9,9.5,3.3,3.5,8.5,1.0,4.9,75448
4616,Afghan Church Colaba (Church of St. John the Evangelist),Maharashtra,Maharashtra,18.903889,72.812222,attraction,"Constructed by the British between 1847 and 1858 to commemorate the dead of the First Anglo-Afghan War (1838–1842), a soaring Early English Gothic stone church in Navy Nagar featuring a landmark 60-meter limestone spire, wide vaulted nave, and masterwork stained-glass windows by William Wailes.",Temple Visit & Spiritual Darshan,Oct-Feb,1327.34,2,9.0,6.4,4.2,2.0,4.6,1.4,9.5,0.6,8.5,0.802,4.4,1446
4617,Asiatic Society of Mumbai & Town Hall,Maharashtra,Maharashtra,18.931667,72.836111,attraction,"Constructed in 1833 in high neoclassical Greek Doric style overlooking Horniman Circle, featuring a monumental flight of 30 grand stone stairs and eight Doric columns, housing the Asiatic Society Library with over 100,000 rare volumes, including a priceless 14th-century illuminated Italian manuscript of Dante's Divine Comedy.",Heritage Exploration & Guided Tours,Oct-Feb,1144.42,2,8.4,6.8,4.8,2.5,3.1,9.5,1.1,1.4,8.5,1.0,4.9,29527
4618,B. Merwan & Co. Irani Bakery & Cafe Grant Road,Maharashtra,Maharashtra,18.9625,72.815278,restaurant,"Founded in 1914 by Boman Merwan directly opposite Grant Road railway station, Mumbai's most iconic century-old Irani bakery and cafe, famous for antique bentwood chairs, marble-top tables, distressed mirrors, and hot oven-fresh Mawa cakes that sell out before 9 AM.",Local Food & Night Markets,Oct-Feb,3053.42,2,8.0,6.3,4.8,2.2,4.5,5.0,1.1,8.0,8.5,1.0,4.7,13827
4619,Ballard Estate Heritage Precinct,Maharashtra,Maharashtra,18.936389,72.840278,attraction,"Built between 1908 and 1914 by the Bombay Port Trust on land reclaimed from the sea using rock excavated during construction of the Alexandra Docks, planned by architect George Wittet in uniform Edwardian neoclassical European architectural style.",Heritage Exploration & Guided Tours,Oct-Feb,857.99,2,8.7,6.2,3.3,4.7,2.0,9.5,2.1,2.4,8.5,1.0,4.3,3051
4620,Bandra-Worli Sea Link & Worli Promenade,Maharashtra,Maharashtra,19.03,72.816667,attraction,"An iconic civil engineering masterpiece spanning 5.6 kilometers across the open Arabian Sea connecting Bandra in the western suburbs to Worli in South Mumbai, featuring a soaring 128-meter cable-stayed pylon tower and the parallel sweeping coastal promenade of Worli Sea Face.",Sightseeing & Cultural Discovery,Oct-Feb,813.93,3,7.9,5.9,6.4,1.3,4.1,4.0,1.7,2.6,8.5,1.0,4.6,13173
4621,Banganga Tank & Walkeshwar Temple Complex,Maharashtra,Maharashtra,18.945556,72.793889,attraction,"Built in 1127 CE during the Silhara dynasty at the sacred Walkeshwar Temple complex, an ancient rectangular freshwater stepped tank fed by an underground natural spring, where according to the Ramayana, Lord Rama shot an arrow (Bana) into the earth to draw fresh Ganga water to quench his thirst.","Nature Walks & Photography, Heritage Exploration & Guided Tours, Temple Visit & Spiritual Darshan",Oct-Mar,1077.34,3,8.1,8.2,4.8,3.8,6.0,9.5,9.5,3.2,8.5,1.0,4.3,3336
4622,Cathedral of the Holy Name Colaba,Maharashtra,Maharashtra,18.9225,72.83,attraction,"Consecrated in 1905, a magnificent Gothic Revival Roman Catholic cathedral located on Wodehouse Road in Colaba, serving as the official seat of the Archbishop of Bombay, renowned for its painted vaulted ceilings, masterwork biblical frescoes, and imported pipe organ.",Sightseeing & Cultural Discovery,Oct-Feb,928.24,1,7.8,6.9,3.1,4.4,5.3,2.2,2.8,0.7,8.5,0.707,3.9,1267
4623,Cloud 9 Cafe Colaba,Maharashtra,Maharashtra,18.921667,72.831944,restaurant,"A popular boutique open-air rooftop and patio cafe located on Walton Road behind the Taj Mahal Palace Hotel in Colaba, celebrated for its breezy ambiance, continental fare, artisanal coffees, and relaxed backpacker/artisan vibe.","Heritage Exploration & Guided Tours, Local Food & Night Markets",Oct-Feb,3863.4,2,8.8,7.6,3.7,1.6,5.8,9.5,1.4,8.0,8.5,1.0,4.7,4687
4624,Dharavi Artisans Quarter & Kumbharwada,Maharashtra,Maharashtra,19.04,72.855,attraction,"Sprawling over 500 acres in central Mumbai, world-famous as an entrepreneurial micro-economy generating over $1 billion annually, home to Kumbharwada (a 100-year-old Gujarati potter community with open-fire kilns), leather craftsmen, embroidery workshops, and recycling centers.",Trekking & Adventure,Oct-Feb,1100.62,2,9.1,7.8,6.0,8.5,4.0,3.1,2.7,1.2,8.5,1.0,4.5,21224
4625,Dr. Bhau Daji Lad Museum Byculla,Maharashtra,Maharashtra,18.978889,72.835,attraction,"Opened to the public in 1872 as the Victoria and Albert Museum Bombay, the oldest museum in Mumbai, housed in a breathtaking High Victorian Renaissance building inside Jijamata Udyaan, famous for Minton tiled floors, gilded ceiling rosettes, and miniature clay dioramas of 19th-century Bombay communities.",Sightseeing & Cultural Discovery,Oct-Mar,3246.3,1,8.3,6.6,6.0,2.8,5.2,1.4,1.8,2.9,8.5,1.0,4.7,15621
4626,Girgaon Chowpatty Beach,Maharashtra,Maharashtra,18.954167,72.814444,attraction,"A historic public beach situated at the northern end of Marine Drive near Malabar Hill, celebrated as the world epicenter for Ganesh Visarjan immersions, and famed for its legendary seafront bhelpuri and street food stalls.",Nature Walks & Photography,Oct-Feb,1970.25,2,8.6,9.1,8.5,3.0,9.0,2.1,3.0,3.4,8.5,1.0,4.9,24057
4627,Haji Ali Dargah,Maharashtra,Maharashtra,18.982778,72.808889,attraction,"Constructed in 1431 in memory of wealthy Uzbek merchant Pir Haji Ali Shah Bukhari, a stunning white marble Indo-Islamic shrine and mosque set on a tiny islet 500 meters offshore in the Arabian Sea, accessible only during low tide via a narrow stone causeway.",Temple Visit & Spiritual Darshan,Oct-Feb,2067.29,2,8.9,6.8,6.3,2.5,5.4,3.9,9.5,2.2,8.5,1.0,4.8,13050
4628,Hamilton Studios Ballard Estate,Maharashtra,Maharashtra,18.935556,72.839444,attraction,"Established in 1928 by Sir Victor Sassoon and photographer Ranjit Madhavji inside a grand stone heritage building in Ballard Estate, Mumbai's oldest operational vintage portrait photography studio, preserving over 600,000 vintage negatives capturing the British Raj, Indian royalty, JRD Tata, and early Bollywood stars.",Heritage Exploration & Guided Tours,Oct-Feb,1425.61,4,8.3,6.2,4.8,2.6,4.6,9.5,2.4,2.2,8.5,1.0,4.2,2408
4629,Hanging Gardens & Kamala Nehru Park,Maharashtra,Maharashtra,18.956667,72.805556,attraction,"Perched at the highest ridge of Malabar Hill overlooking Marine Drive, terraced botanical gardens built in 1881 atop Mumbai's primary drinking water reservoirs, famous for intricate animal-shaped topiary hedges, colorful sunset views over the Arabian Sea, and Kamala Nehru Park's giant 'Old Woman's Shoe' play structure.",Nature Walks & Photography,Oct-Feb,1489.81,3,8.7,7.5,8.5,2.2,9.0,4.5,2.2,1.1,8.5,1.0,4.5,21703
4630,Hasnabad Dargah Byculla (Taj Mahal of Mumbai),Maharashtra,Maharashtra,18.966944,72.836389,attraction,"Constructed in 1884, known locally as the 'Taj Mahal of Mumbai', an exquisite blue-and-white Italian marble and Iranian-tiled mausoleum with four soaring minarets and two blue bulbous domes, enshrining the tomb of Hasan Ali Shah (the first Aga Khan).",Sightseeing & Cultural Discovery,Oct-Feb,1865.63,1,8.4,6.4,4.5,4.9,2.8,4.6,2.5,1.0,8.5,1.0,4.3,102996
4631,Kala Ghoda Art & Heritage Precinct,Maharashtra,Maharashtra,18.928889,72.831944,attraction,"A crescent-shaped historic urban precinct in South Mumbai bounded by premier heritage institutions (Jehangir Art Gallery, National Gallery of Modern Art, David Sassoon Library, CSMVS), celebrated as the country's foremost public arts district and host of the vibrant 9-day multi-disciplinary Kala Ghoda Arts Festival every February.",Heritage Exploration & Guided Tours,Oct-Feb,1536.3,2,8.3,7.3,6.4,3.8,5.5,9.5,2.4,0.9,8.5,1.0,4.9,18611
4632,Khotachiwadi Heritage Village Girgaon,Maharashtra,Maharashtra,18.956389,72.821944,attraction,"Founded in the late 18th century by Pathare Prabhu landlord Dadoba Waman Khot, a charming protected heritage hamlet of two-storey Portuguese-Goan wooden cottages with pitched tiled roofs, wrap-around verandas, and exterior wooden staircases, inhabited by Mumbai's indigenous East Indian Christian community.",Heritage Exploration & Guided Tours,Oct-Feb,1678.16,1,8.3,6.9,3.9,2.0,4.4,9.5,2.4,1.3,8.5,1.0,4.4,2922
4633,Kitaab Khana,Maharashtra,Maharashtra,18.932222,72.833333,attraction,"Founded in 2011 by Amrita and Samir Somaiya inside the 160-year-old Somaiya Bhavan in Fort, Mumbai's most beloved independent bookstore featuring soaring high ceilings, carved teakwood bookshelves, a mezzanine floor, and an in-house cafe.","Heritage Exploration & Guided Tours, Local Food & Night Markets",Oct-Feb,1758.24,2,7.6,6.9,5.1,1.1,4.7,9.5,2.9,8.0,8.5,0.551,4.2,525
4634,Mahalaxmi Temple Mumbai,Maharashtra,Maharashtra,18.977222,72.808056,attraction,"Built in 1831 by Dhakji Dadaji, one of Mumbai's most venerable Hindu temples dedicated to the goddess of wealth Mahalaxmi, situated along the seashore on Bhulabhai Desai Road, enshrining tri-devi idols of Mahalakshmi, Mahakali, and Mahasaraswati.",Temple Visit & Spiritual Darshan,Oct-Mar,1086.65,2,8.4,6.9,6.4,3.4,5.7,4.0,9.5,3.0,8.5,1.0,4.9,10237
4635,Mani Bhavan Gandhi Sangrahalaya,Maharashtra,Maharashtra,18.96,72.811944,attraction,"Located on Laburnum Road in peaceful Gamdevi, a two-storey heritage mansion that served as Mahatma Gandhi's focal point for freedom activities from 1917 to 1934, where he launched the Non-Cooperation, Satyagraha, Swadeshi, and Khadi movements, preserved with his room, letters, and 50,000-book library.",Heritage Exploration & Guided Tours,Oct-Feb,1045.43,1,8.8,7.0,4.0,3.8,4.9,9.5,1.5,1.5,8.5,1.0,4.7,13358
4636,Marine Drive (Queen's Necklace),Maharashtra,Maharashtra,18.943056,72.823056,attraction,"A world-famous 3.6-kilometer C-shaped coastal promenade along Netaji Subhash Chandra Bose Road bordering the Arabian Sea, celebrated as the 'Queen's Necklace' because its streetlights glisten like a string of pearls at night.",Local Food & Night Markets,Oct-Feb,1528.55,3,9.1,7.0,4.0,3.0,3.2,4.5,1.2,8.0,8.5,1.0,4.9,18212
4637,Matterden Carnival Cinemas (Deepak Cinema),Maharashtra,Maharashtra,18.995,72.830556,attraction,"Established in 1926 as Deepak Cinema in the historic mill district of Lower Parel, one of Mumbai's oldest surviving standalone single-screen theaters, restored as 'Matterden' to screen classic world cinema, documentary films, retro Bollywood, and indie cinema.",Sightseeing & Cultural Discovery,Oct-Feb,1077.61,4,8.2,6.6,5.6,3.2,2.2,4.6,2.0,1.6,8.5,1.0,4.5,3582
4638,National Museum of Indian Cinema (NMIC),Maharashtra,Maharashtra,18.966944,72.810556,attraction,"Inaugurated in 2019 by the Prime Minister at Films Division on Pedder Road, India's flagship cinema museum spread across the 19th-century Victorian heritage bungalow Gulshan Mahal and a modern 5-storey glass museum pavilion.",Heritage Exploration & Guided Tours,Oct-Mar,2601.18,2,8.3,6.8,6.6,3.5,5.4,9.5,2.5,1.5,8.5,0.482,4.0,329
4639,Raj Bhavan Underground Bunker & Revolutionaries Museum,Maharashtra,Maharashtra,18.943889,72.796389,attraction,"Discovered in 2016 sealed behind brick walls beneath the Governor's official residence on Malabar Hill, a 15,000-square-foot British-era subterranean military bunker complex dating back to the 19th century, now housing 'Kranti Gatha' (Museum of Indian Revolutionaries).",Nature Walks & Photography,Oct-Mar,3970.22,4,8.7,9.2,5.4,4.2,9.0,3.6,3.1,2.5,8.5,0.462,4.0,249
4640,Reserve Bank of India (RBI) Monetary Museum,Maharashtra,Maharashtra,18.934444,72.834444,attraction,"Inaugurated in 2004 by President A. P. J. Abdul Kalam on Sir Phirozeshah Mehta Road in Fort, India's first dedicated museum of money, housing over 10,000 exhibits tracing India's monetary heritage from ancient cowrie shells and punch-marked coins to Mughal mohurs and paper bank notes.",Heritage Exploration & Guided Tours,Oct-Mar,2612.35,2,7.6,5.8,4.6,2.2,3.7,9.5,3.0,1.5,8.5,0.702,4.1,1168
4641,Basilica of Our Lady of the Mount (Mount Mary Church),Maharashtra,Maharashtra,19.046667,72.8225,attraction,"Perched on a hillock overlooking the Arabian Sea in Bandra, a historic Roman Catholic basilica dedicated to the Virgin Mary, originally dating to 1570 and rebuilt in 1904 in striking Neo-Gothic architecture, celebrated for its miraculous wooden statue of Mother Mary and the monumental 8-day Bandra Fair in September.","Nature Walks & Photography, Heritage Exploration & Guided Tours, Temple Visit & Spiritual Darshan",Oct-Feb,1388.6,4,8.4,8.1,5.5,3.8,9.0,9.5,9.5,2.5,8.5,1.0,4.9,17470
4642,Chapel Road Graffiti & Street Art Walk Bandra,Maharashtra,Maharashtra,19.053889,72.828611,attraction,"A narrow, winding historic lane running through the centuries-old Ranwar East Indian village in Bandra West, transformed by international and local street artists (Bollywood Art Project) into a world-famous open-air gallery of vibrant murals and graffiti.",Sightseeing & Cultural Discovery,Oct-Feb,1477.07,1,9.2,5.9,6.2,1.1,3.1,2.8,3.4,3.5,8.5,1.0,4.9,23630
4643,Global Vipassana Pagoda Gorai,Maharashtra,Maharashtra,19.228056,72.805833,attraction,"Rising 96 meters on a peninsula between Gorai Creek and the Arabian Sea, an architectural and spiritual wonder modeled on Myanmar's Shwedagon Pagoda, housing the world's largest hollow stone dome built without supporting pillars, enshrining genuine bone relics of Gautama Buddha.",Temple Visit & Spiritual Darshan,Oct-Feb,1803.25,3,9.1,7.1,6.1,4.6,3.4,1.0,9.5,2.9,8.5,1.0,4.5,6415
4644,Juhu Beach Mumbai,Maharashtra,Maharashtra,19.116414,72.821822,attraction,"Mumbai's most famous and beloved Arabian Sea beach stretching 6 kilometers along upscale residential neighborhoods (home to Bollywood stars), renowned for its bustling chaupati street food plaza.",Sightseeing & Cultural Discovery,Oct-Feb,1356.52,2,8.0,6.3,8.5,3.2,2.9,1.5,2.6,1.1,8.5,1.0,4.8,13185
4645,Kanheri Caves (Sanjay Gandhi National Park),Maharashtra,Maharashtra,19.208133,72.905035,attraction,"A monumental complex of 109 rock-cut Buddhist caves dating from the 1st century BCE to the 10th century CE, carved into basalt cliffs in the middle of Sanjay Gandhi National Park, serving as an ancient university and monastic refuge.",Heritage Exploration & Guided Tours,Oct-Feb,1789.68,4,8.0,6.5,4.1,3.3,3.6,9.5,4.0,1.6,8.5,1.0,4.9,18254
4646,Mumbai Film City (Dadasaheb Phalke Chitranagari),Maharashtra,Maharashtra,19.16,72.88,attraction,"Established in 1977 by the Government of Maharashtra in Goregaon bordering Sanjay Gandhi National Park, a colossal 520-acre studio complex with 16 indoor recording stages and dozens of outdoor permanent sets (villages, police stations, temples, palaces, courtrooms) where thousands of Bollywood movies and television series are filmed daily.","Heritage Exploration & Guided Tours, Temple Visit & Spiritual Darshan, Local Food & Night Markets",Oct-Feb,1122.83,2,8.5,6.8,5.1,2.0,4.0,9.5,9.5,8.0,8.5,1.0,4.9,6059
4647,Powai Lake and Garden,Maharashtra,Maharashtra,19.126977,72.896014,attraction,"An artificial freshwater lake created in 1891 in the upscale Powai valley, surrounded by modern high-rises and the IIT Bombay campus, harboring resident marsh crocodiles (muggers) and migratory waterbirds.","Trekking & Adventure, Nature Walks & Photography",Oct-Feb,1056.79,3,8.2,10.0,8.5,8.5,9.0,2.9,1.5,2.6,8.5,1.0,4.9,15232
4648,Sanjay Gandhi National Park (Borivali),Maharashtra,Maharashtra,19.218056,72.911667,attraction,"Sprawling over 103 square kilometers in northern Mumbai, one of the world's most visited national parks within city limits, home to wild leopards, spotted deer, and thousands of flora species.",Local Food & Night Markets,Oct-Feb,1509.14,2,8.2,6.3,3.7,2.8,4.5,4.5,2.7,8.0,8.5,1.0,4.7,14145
4649,Ambazari Lake & Garden Nagpur,Maharashtra,Maharashtra,21.130556,79.040278,attraction,"Built in 1870 by the Bhonsle rulers over 15 square kilometers as the source of the Nag River, the largest lake in Nagpur, surrounded by mango groves (Ambazari) and a sprawling 44-acre municipal garden featuring musical fountains, illuminated walkways, boating facilities, and a biodiversity park.",Nature Walks & Photography,Oct-Feb,1710.25,1,8.8,8.4,8.5,2.9,9.0,3.8,1.9,1.8,8.5,1.0,4.7,21834
